position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
98,1438.9255,158.2781,1068.0513,1825.65,95,decode
99,1436.6075,142.9562,1043.575,1747.8,95,decode
100,1459.5431,187.0444,1065.55,1817.4,95,decode
101,1514.4682,202.3484,1053.9,1782.15,95,decode
102,1459.1777,162.5912,1029.8718,1767.175,95,decode
103,1442.9156,149.9031,1053.825,1832.05,95,decode
104,1481.6448,212.9084,1092.375,1825.65,95,decode
105,1495.4883,189.2467,1049.75,1758.425,95,decode
106,1441.3737,161.6366,1031.925,1779.7,95,decode
107,1452.03,152.7641,1055.6923,1746.325,95,decode
108,1442.9392,158.6999,1100.0,1742.975,95,decode
109,1495.0291,200.5828,1047.25,1798.75,95,decode
110,1460.2334,200.5734,1064.675,1793.925,95,decode
111,1471.0432,169.29,1042.45,1948.1,95,decode
112,1472.9131,211.0851,1066.925,2739.3333,95,decode
113,1471.1405,191.9317,1053.775,2063.575,95,decode
114,1439.2872,172.1217,1062.125,1960.925,95,decode
115,1472.6531,163.9802,1103.85,1738.9,95,decode
116,1472.9823,205.0973,1045.6,1883.0,95,decode
117,1471.4445,164.1821,1067.2,1784.675,95,decode
118,1706.0469,572.2988,1058.625,2739.3333,95,decode
119,1494.1182,191.5511,1015.0,1754.025,95,decode
120,1480.3112,197.5685,1062.675,1795.25,95,decode
121,1478.6386,192.1805,1060.9,1821.35,95,decode
122,1488.3777,229.9386,1085.425,1883.0,95,decode
123,1451.377,163.1905,1069.55,2046.2,95,decode
124,1430.4318,143.0537,1080.1316,1772.125,95,decode
125,1407.136,133.531,1075.125,1767.65,95,decode
126,1494.3801,208.9606,1035.975,1916.575,95,decode
127,1480.7105,215.2023,1084.35,1819.975,95,decode
128,1432.7195,136.3629,1064.925,1714.875,95,decode
129,1461.3053,188.6131,1062.325,1919.025,95,decode
130,1454.1148,189.9277,1056.25,1803.8,95,decode
131,1439.2263,140.1035,1061.45,1699.625,95,decode
132,1497.4697,193.0088,1037.575,1780.375,95,decode
133,1453.0109,210.4709,1073.05,1792.275,95,decode
134,1438.5688,150.1228,1043.575,1750.775,95,decode
135,1447.6076,169.2195,1065.55,1740.575,95,decode
136,1476.6903,191.0144,1053.9,1809.375,95,decode
137,1416.8,143.3559,1055.5263,1810.75,95,decode
138,1458.1611,199.778,1029.8718,1868.35,95,decode
139,1455.0994,167.2891,1092.375,1817.4,95,decode
140,1455.7808,158.7619,1049.75,1767.175,95,decode
141,1464.6881,201.8468,1031.925,1878.725,95,decode
142,1492.511,214.1077,1055.6923,1809.375,95,decode
143,1442.74,166.2989,1054.325,1740.625,95,decode
144,1438.2769,145.0419,1047.25,1750.15,95,decode
145,1467.6161,217.5267,1064.675,1817.4,95,decode
146,1453.6955,186.407,1094.6,2082.475,95,decode
147,1451.7654,164.4933,1032.6,1737.475,95,decode
148,1449.189,191.3273,1053.775,1731.925,95,decode
149,1450.3309,171.1516,1028.925,1870.1,95,decode
150,1445.595,161.5693,1078.75,1902.15,95,decode
151,1481.8575,207.1423,1089.8,2063.575,95,decode
152,1433.106,174.541,1045.6,1714.0,95,decode
153,1426.8283,161.2257,1058.625,1798.15,95,decode
154,1467.9733,172.3255,1015.0,1730.275,95,decode
155,1427.8898,149.2252,1062.675,1694.275,95,decode
156,1431.7627,173.0525,1060.9,1860.475,95,decode
157,1459.5779,170.9018,1085.925,1784.45,95,decode
158,1457.2652,182.9785,1069.55,1790.325,95,decode
159,1480.803,206.922,1081.175,1843.475,95,decode
160,1424.5071,153.3281,1075.125,1724.55,95,decode
161,1448.4255,180.4472,1026.175,1710.0,95,decode
162,1428.7931,146.7497,1070.6,1842.925,95,decode
163,1419.1599,150.1483,1064.925,1750.225,95,decode
164,1417.3669,152.5733,1062.325,1747.4,95,decode
165,1419.782,153.5193,1056.25,1762.625,95,decode
166,1440.9538,172.7405,1080.725,1743.225,95,decode
167,1440.4521,183.6789,1037.575,1752.375,95,decode
168,1409.5233,141.8838,1073.05,1821.0,95,decode
169,1424.7685,160.3485,1043.575,1788.325,95,decode
170,1402.6129,154.1453,1065.55,1730.675,95,decode
171,1411.6895,146.6151,1053.9,1858.175,95,decode
172,1435.7795,176.9094,1070.7,1750.775,95,decode
173,1420.6771,157.7797,1029.8718,1702.5,95,decode
174,1410.9301,143.3473,1032.975,1847.75,95,decode
175,1425.9601,148.2148,1076.125,1739.625,95,decode
176,1419.2518,150.4058,1031.925,1738.25,95,decode
177,1448.5341,181.3724,1067.05,1887.925,95,decode
178,1415.3452,148.9704,1054.325,1719.6,95,decode
179,1438.477,154.4519,1048.45,1767.175,95,decode
180,1408.807,168.0726,1047.25,1840.35,95,decode
181,1412.5868,146.808,1064.675,1746.175,95,decode
182,1433.8876,185.3988,1032.6,2082.475,95,decode
183,1439.0208,178.27,1053.775,1859.55,95,decode
184,1409.1938,156.3867,1028.925,1680.875,95,decode
185,1442.3874,204.1771,1062.125,1767.175,95,decode
186,1477.4695,227.1188,1041.975,1870.1,95,decode
187,1409.2065,143.2686,1045.6,1853.775,95,decode
188,1450.7826,194.3943,1067.2,1762.275,95,decode
189,1434.5655,158.5907,1015.0,1757.7,95,decode
190,1409.8224,159.1761,1062.675,2063.575,95,decode
191,1447.1396,194.9212,1060.9,1815.15,95,decode
192,1418.3424,154.097,1063.05,1776.95,95,decode
193,1411.0306,143.1382,1069.55,1654.625,95,decode
194,1431.4136,171.0498,1059.1,1761.5,95,decode
195,1410.2136,164.1373,1065.475,1795.525,95,decode
196,1489.3319,306.9149,1026.175,2063.575,95,decode
197,1392.326,163.6404,1069.475,2089.05,95,decode
198,1425.9676,190.2844,1064.925,1916.95,95,decode
199,1401.8531,149.9909,1062.325,1683.725,95,decode
200,1383.7369,129.4201,1056.25,1710.0,95,decode
201,1429.3663,189.8272,1076.2821,1856.7,95,decode
202,1383.8194,146.1387,1061.45,1726.05,95,decode
203,1403.1118,161.5502,1037.575,1741.7,95,decode
204,1381.0969,151.1994,1043.575,1765.65,95,decode
205,1403.7631,181.8337,1065.55,1751.7,95,decode
206,1433.5899,182.0972,1093.8421,1721.6,95,decode
207,1425.2949,156.5786,1053.9,1830.7,95,decode
208,1398.3288,146.3634,1055.5263,1678.5,95,decode
209,1409.6806,153.7978,1029.8718,1708.875,95,decode
210,1430.875,189.3069,1076.125,1819.275,95,decode
211,1379.2164,127.8435,1031.925,1678.75,95,decode
212,1409.073,147.4796,1056.4872,1752.1,95,decode
213,1394.3383,146.033,1054.325,1769.525,95,decode
214,1426.0245,155.2506,1048.45,1655.5,95,decode
215,1404.7305,139.1599,1047.25,1718.975,95,decode
216,1446.8262,191.8352,1064.675,1816.55,95,decode
217,1400.3135,145.5134,1032.6,1746.175,95,decode
218,1416.1635,187.4277,1042.45,1749.9,95,decode
219,1433.0531,198.3665,1028.925,2082.475,95,decode
220,1391.2156,134.1277,1062.125,1710.75,95,decode
221,1410.6361,166.2856,1041.975,1765.225,95,decode
222,1397.2488,144.2958,1060.925,1954.875,95,decode
223,1421.4367,185.1253,1045.6,1783.225,95,decode
224,1426.3899,149.5063,1058.625,1870.1,95,decode
225,1544.217,978.605,1015.0,10779.525,95,decode
226,1394.5303,147.7048,1062.675,1762.275,95,decode
227,1423.7927,197.5311,1060.9,1786.375,95,decode
228,1428.2278,177.7172,1085.925,1888.325,95,decode
229,1393.0114,145.4853,1059.1,1744.825,95,decode
230,1411.9659,159.5344,1065.475,1692.025,95,decode
231,1394.378,163.3074,1026.175,1793.475,95,decode
232,1420.4333,190.559,1069.475,1767.075,95,decode
233,1427.1661,147.8425,1064.925,1746.05,95,decode
234,1436.4433,198.3869,1062.325,1913.025,95,decode
235,1389.4746,151.0437,1056.25,1797.15,95,decode
236,1423.8579,184.5144,1076.2821,1692.025,95,decode
237,1425.0356,187.8947,1081.875,1779.775,95,decode
238,1388.8712,164.6043,1037.575,1740.175,95,decode
239,1427.9627,184.7226,1058.8,1781.2,95,decode
240,1400.0006,174.8666,1043.575,1842.175,95,decode
241,1386.5293,168.3393,1065.55,1746.525,95,decode
242,1389.2361,153.6663,1053.9,1733.675,95,decode
243,1404.0637,166.8555,1074.45,1927.3,95,decode
244,1389.1589,156.9921,1029.8718,1705.85,95,decode
245,1384.9862,144.0988,1055.5263,1715.45,95,decode
246,1441.8009,202.548,1075.175,1916.175,95,decode
247,1380.5458,151.8056,1031.925,1785.625,95,decode
248,1410.7016,187.2278,1054.325,1738.5,95,decode
249,1395.1912,158.4271,1048.45,1750.775,95,decode
250,1414.7422,183.5278,1055.6923,1686.875,95,decode
251,1399.77,152.5168,1047.25,1765.95,95,decode
252,1433.9193,187.3425,1032.6,1781.775,95,decode
253,1394.0002,171.9926,1042.45,1758.85,95,decode
254,1388.6322,167.9744,1028.925,1746.175,95,decode
255,1440.2061,209.2211,1057.625,1925.175,95,decode
256,1377.805,148.8018,1041.975,2062.8,95,decode
257,1404.7706,161.6528,1060.925,1763.95,95,decode
258,1399.9201,171.8388,1045.6,1800.725,95,decode
259,1402.5478,170.5873,1067.2,1752.4,95,decode
260,1377.2127,148.2615,1015.0,1807.95,95,decode
261,1441.9345,193.5745,1062.675,1897.475,95,decode
262,1396.186,145.7998,1060.9,1870.1,95,decode
263,1420.6801,205.7608,1079.175,1749.9,95,decode
264,1396.69,187.2135,1059.1,1853.775,95,decode
265,1405.0832,145.1018,1065.475,1817.075,95,decode
266,1396.3066,158.0117,1026.175,1716.475,95,decode
267,1399.5062,168.1486,1035.975,1839.8,95,decode
268,1392.5655,165.5753,1070.6,1797.425,95,decode
269,1393.5114,173.7136,1064.925,1730.925,95,decode
270,1456.5458,243.7586,1062.325,1853.775,95,decode
271,1382.3572,152.3327,1056.25,1723.35,95,decode
272,1359.3517,160.1785,1069.7692,1725.1,95,decode
273,1374.6376,167.092,1061.45,1873.175,95,decode
274,1372.4189,174.9905,1037.575,1759.25,95,decode
275,1382.4283,182.0613,1043.575,1748.875,95,decode
276,1372.0924,176.2027,1065.55,1968.025,95,decode
277,1367.2102,164.3996,1068.0513,1748.925,95,decode
278,1380.7305,180.8145,1053.9,1742.25,95,decode
