round,step,time_s,step_energy_mj,num_active,num_prefill
0,194,11.6838,38547.0003,26,0
0,195,11.7365,36283.9999,26,0
0,196,11.7897,35952.0001,26,0
0,197,11.843,36517.0001,26,0
0,198,11.8947,37069.0,26,0
0,199,11.9464,36118.0,26,0
0,200,11.9975,35108.0,26,0
0,201,12.048,38318.0,0,1
0,202,12.1074,36087.9998,27,0
0,203,12.1577,35701.0,27,0
0,204,12.2083,35502.9999,27,0
0,205,12.2604,36711.0001,27,0
0,206,12.3157,37716.9999,27,0
0,207,12.3681,36137.0001,27,0
0,208,12.4184,35591.9999,27,0
0,209,12.4686,36100.0,27,0
0,210,12.5185,35541.0002,27,0
0,211,12.5698,34934.0,27,0
0,212,12.6216,37764.9999,27,0
0,213,12.6768,37875.0001,27,0
0,214,12.7295,36910.0001,27,0
0,215,12.7823,37441.0,27,0
0,216,12.8377,35985.9998,27,0
0,217,12.8887,36640.0001,27,0
0,218,12.9428,37192.9997,27,0
0,219,12.998,36522.0002,27,0
0,220,13.0493,39228.9999,27,0
0,221,13.106,37376.9999,27,0
0,222,13.1585,37372.0003,27,0
0,223,13.2105,37352.9997,27,0
0,224,13.2617,35445.0002,27,0
0,225,13.3138,36334.9998,27,0
0,226,13.3668,37209.0001,27,0
0,227,13.4184,36523.0,27,0
0,228,13.4692,36803.0,27,0
0,229,13.5186,36227.0,27,0
0,230,13.5697,40452.0,27,0
0,231,13.6275,37726.0001,27,0
0,232,13.6794,36299.9998,27,0
0,233,13.7327,35357.0,27,0
0,234,13.7839,36954.0002,27,0
0,235,13.8397,36626.9997,27,0
0,236,13.892,36707.0,27,0
0,237,13.9426,35623.0,27,0
0,238,13.9925,36203.0001,27,0
0,239,14.045,65748.9998,0,1
0,240,14.1084,41423.0,28,0
0,241,14.1629,37717.0,28,0
0,242,14.2197,37395.9999,28,0
0,243,14.2717,37503.0001,28,0
0,244,14.325,36875.0001,28,0
0,245,14.3783,36584.9999,28,0
0,246,14.4317,38188.0001,28,0
0,247,14.4826,36117.9998,28,0
0,248,14.5338,35882.9999,28,0
0,249,14.5876,37111.9999,28,0
0,250,14.641,38009.0002,28,0
0,251,14.6971,36789.0002,28,0
0,252,14.7482,36747.9999,28,0
0,253,14.8014,37656.0,28,0
0,254,14.8533,36697.0001,28,0
0,255,14.9047,36329.9998,28,0
0,256,14.9555,36470.0,28,0
0,257,15.0085,36702.9998,28,0
0,258,15.0622,37836.0001,28,0
0,259,15.1145,38025.0001,28,0
0,260,15.1657,36300.9999,28,0
0,261,15.2162,36050.0,28,0
0,262,15.2692,37301.0001,28,0
0,263,15.3224,37078.9999,28,0
0,264,15.3739,37676.0,28,0
0,265,15.424,36457.9999,28,0
0,266,15.4768,36352.0,28,0
0,267,15.5295,36833.0001,28,0
0,268,15.5831,38063.0,28,0
0,269,15.6347,38578.0002,28,0
0,270,15.6867,36062.9997,28,0
0,271,15.7386,35042.0001,28,0
0,272,15.7893,39185.0001,28,0
0,273,15.8439,37189.0001,28,0
0,274,15.8955,36896.9998,28,0
0,275,15.9473,36367.9999,28,0
0,276,15.9991,35938.0,28,0
0,277,16.0505,52044.0,0,1
0,278,16.1102,38854.0,29,0
0,279,16.1649,37827.0001,29,0
0,280,16.2193,35448.0001,29,0
0,281,16.2706,35868.0,29,0
0,282,16.3213,35581.9999,29,0
0,283,16.3708,35777.0001,29,0
0,284,16.4214,35459.9999,29,0
0,285,16.4712,35501.0,29,0
0,286,16.5215,35785.0,29,0
0,287,16.5712,37762.0001,29,0
0,288,16.6254,37025.0,29,0
0,289,16.6783,37480.0001,29,0
0,290,16.7303,35907.0001,29,0
0,291,16.7822,34952.9999,29,0
0,292,16.8318,35565.9997,29,0
0,293,16.8825,35238.0003,29,0
0,294,16.932,35770.9998,29,0
0,295,16.9828,34842.9999,29,0
0,296,17.0323,35991.0002,29,0
0,297,17.0832,36555.9999,29,0
0,298,17.134,37649.0,29,0
0,299,17.1883,37828.9999,29,0
0,300,17.2417,34727.0002,29,0
0,301,17.293,37663.9999,29,0
0,302,17.3476,37979.9998,29,0
0,303,17.3992,40053.0002,29,0
0,304,17.4528,36182.0,29,0
0,305,17.5045,38455.9999,29,0
0,306,17.56,37618.9998,29,0
0,307,17.6129,39297.0001,29,0
0,308,17.668,37682.0,29,0
0,309,17.7204,36304.0,29,0
0,310,17.7732,36552.0,29,0
0,311,17.8254,35817.0,29,0
0,312,17.8755,37957.0003,29,0
0,313,17.929,37150.0002,29,0
0,314,17.9814,37599.9999,29,0
0,315,18.0338,39628.0,0,1
0,316,18.0947,38747.0,30,0
0,317,18.1509,35877.9998,30,0
0,318,18.2021,37490.0002,30,0
0,319,18.2546,38273.9997,30,0
0,320,18.3117,35531.0001,30,0
0,321,18.3626,37119.9998,30,0
0,322,18.4151,36257.0002,30,0
0,323,18.467,35535.0001,30,0
0,324,18.5168,38360.9998,30,0
0,325,18.571,36547.0002,30,0
0,326,18.6229,38127.9999,30,0
0,327,18.6759,38463.9999,30,0
0,328,18.7311,36194.0,30,0
0,329,18.7832,36851.0001,30,0
0,330,18.8359,39540.0001,30,0
0,331,18.8918,38296.0001,30,0
0,332,18.9474,35525.0,30,0
0,333,18.9979,37987.0,30,0
0,334,19.0527,36954.9999,30,0
0,335,19.1048,37785.0002,30,0
0,336,19.1574,37726.9999,30,0
0,337,19.2129,36453.9999,30,0
0,338,19.2652,38060.0002,30,0
0,339,19.317,38212.9999,30,0
0,340,19.3695,35344.9999,30,0
0,341,19.4198,37468.0001,30,0
0,342,19.4736,36660.9999,30,0
0,343,19.5256,37649.0,30,0
0,344,19.5775,37239.0,30,0
0,345,19.6287,35533.0,30,0
0,346,19.6798,38051.0001,30,0
0,347,19.7335,37196.9999,30,0
0,348,19.7863,37941.0002,30,0
0,349,19.8386,37942.9998,30,0
0,350,19.8941,38251.9999,30,0
0,351,19.9497,35242.0001,30,0
0,352,20.0001,38333.0001,0,1
0,353,20.0602,38856.9999,31,0
0,354,20.1152,37451.9999,31,0
0,355,20.1676,38316.0001,31,0
0,356,20.2199,38441.9999,31,0
0,357,20.2748,37457.0001,31,0
0,358,20.3276,37658.9999,31,0
0,359,20.3799,37897.0002,31,0
0,360,20.435,37369.0,31,0
0,361,20.4874,37752.0001,31,0
0,362,20.54,37915.0,31,0
0,363,20.5918,35482.0,31,0
0,364,20.6421,38902.0,31,0
0,365,20.6975,37508.0001,31,0
0,366,20.7515,38348.0,31,0
0,367,20.8074,38770.0001,31,0
0,368,20.861,38221.9999,31,0
0,369,20.9139,37313.0001,31,0
0,370,20.968,38536.0,31,0
0,371,21.0214,37963.0002,31,0
0,372,21.0736,35826.9998,31,0
0,373,21.1262,37375.0,31,0
0,374,21.1775,36604.0002,31,0
0,375,21.2296,37049.9998,31,0
0,376,21.2818,37043.0,31,0
0,377,21.3324,38364.9998,31,0
0,378,21.3891,37986.0001,31,0
0,379,21.442,36653.0,31,0
0,380,21.4929,38314.0001,31,0
0,381,21.5502,37710.0,31,0
0,382,21.6025,37769.0001,31,0
0,383,21.6544,38640.9999,31,0
0,384,21.7099,38370.0,31,0
0,385,21.7636,38709.9999,31,0
0,386,21.8189,36708.0003,31,0
0,387,21.8711,37054.9999,31,0
0,388,21.9233,37972.9997,31,0
0,389,21.9751,35672.0001,31,0
0,390,22.0258,37665.9999,0,1
0,391,22.0849,38510.0001,32,0
0,392,22.14,36915.0,32,0
0,393,22.1919,38576.0001,32,0
0,394,22.2438,38377.9999,32,0
0,395,22.2962,38572.0001,32,0
0,396,22.3516,37962.9998,32,0
0,397,22.4042,40274.0002,32,0
0,398,22.4599,38352.9999,32,0
0,399,22.5117,39211.0001,32,0
0,400,22.5666,38676.0001,32,0
0,401,22.6203,38539.9998,32,0
0,402,22.6726,37932.0002,32,0
0,403,22.7249,40747.0,32,0
0,404,22.7805,37484.9997,32,0
0,405,22.8333,38048.0003,32,0
0,406,22.8852,37352.9999,32,0
0,407,22.936,36482.9999,32,0
0,408,22.9874,37997.0001,32,0
0,409,23.0409,38461.0002,32,0
0,410,23.0934,37969.9998,32,0
0,411,23.1461,40383.0,32,0
0,412,23.2019,38581.0,32,0
0,413,23.2575,38471.0002,32,0
0,414,23.3141,38226.0,32,0
0,415,23.3675,39617.0,32,0
0,416,23.422,38216.9999,32,0
0,417,23.475,37759.0002,32,0
0,418,23.5269,39908.0,32,0
0,419,23.5828,37925.0001,32,0
0,420,23.6346,37902.0,32,0
0,421,23.6871,37698.9999,32,0
0,422,23.7379,35966.0002,32,0
0,423,23.7896,38479.9999,32,0
0,424,23.8436,37426.0,32,0
0,425,23.8957,38786.0,32,0
0,426,23.9477,37850.0003,32,0
0,427,23.9988,39270.9998,32,0
0,428,24.0566,54058.0001,0,1
0,429,24.1238,40902.9999,33,0
0,430,24.1762,39969.0,33,0
0,431,24.2287,42804.9999,33,0
0,432,24.2844,41132.0001,33,0
0,433,24.3365,41440.0001,33,0
0,434,24.3899,42326.0,33,0
0,435,24.4451,41403.9999,33,0
0,436,24.4973,41456.9999,33,0
0,437,24.5493,42834.0003,33,0
0,438,24.6054,43652.9996,33,0
0,439,24.6604,40677.0002,33,0
0,440,24.7121,40957.0,33,0
0,441,24.7663,40557.9998,33,0
0,442,24.8184,42246.0002,33,0
0,443,24.8711,42413.9999,33,0
0,444,24.9255,43207.0,33,0
0,445,24.978,40914.0002,33,0
0,446,25.0304,40918.0,33,0
0,447,25.0827,39936.9998,33,0
0,448,25.1357,42764.0001,33,0
0,449,25.1916,41869.9999,33,0
0,450,25.2467,42352.9999,33,0
0,451,25.3019,42131.0,33,0
0,452,25.359,41512.0001,33,0
0,453,25.4119,42145.0,33,0
0,454,25.4677,40796.0,33,0
0,455,25.5222,38902.9999,33,0
0,456,25.5765,42517.0001,33,0
0,457,25.6287,40316.9997,33,0
0,458,25.68,40682.0003,33,0
0,459,25.7323,42879.9998,33,0
0,460,25.7881,40697.0001,33,0
0,461,25.8427,39786.9999,33,0
0,462,25.897,40191.9998,33,0
0,463,25.9489,41240.0001,33,0
0,464,26.0006,39659.0,0,1
0,465,26.0604,40869.9999,34,0
0,466,26.1147,41509.0001,34,0
0,467,26.1691,43239.9998,34,0
0,468,26.2239,41156.0001,34,0
0,469,26.2784,42711.9999,34,0
0,470,26.3342,42146.0001,34,0
0,471,26.389,42705.9999,34,0
0,472,26.4419,41460.0002,34,0
0,473,26.4949,42656.9999,34,0
0,474,26.5498,42321.9998,34,0
0,475,26.6045,42376.0002,34,0
0,476,26.6623,42124.0,34,0
0,477,26.7193,42852.0,34,0
0,478,26.7758,41371.0002,34,0
0,479,26.8303,40332.0001,34,0
0,480,26.8852,42022.9999,34,0
0,481,26.9411,44469.0,34,0
0,482,26.9958,42505.9999,34,0
0,483,27.051,40617.0001,34,0
0,484,27.1058,42216.0,34,0
0,485,27.1634,42435.0001,34,0
0,486,27.2166,41752.0001,34,0
0,487,27.2718,42294.9998,34,0
0,488,27.3263,42188.0001,34,0
0,489,27.3818,43303.0,34,0
0,490,27.4368,40770.0,34,0
0,491,27.4921,42110.0,34,0
0,492,27.5468,41959.9999,34,0
0,493,27.6047,44066.0,34,0
0,494,27.6589,43497.9999,34,0
0,495,27.7172,42301.9999,34,0
0,496,27.7729,41385.9999,34,0
0,497,27.8254,42932.0,34,0
0,498,27.8784,42266.0002,34,0
0,499,27.9331,41536.0,34,0
0,500,27.9859,41076.0001,34,0
0,501,28.0388,47094.9997,0,1
0,502,28.0984,43285.0002,35,0
0,503,28.1536,43152.0,35,0
0,504,28.209,43267.0001,35,0
0,505,28.2691,42494.9999,35,0
0,506,28.3272,41896.0001,35,0
0,507,28.3804,42528.0,35,0
0,508,28.4348,42058.9998,35,0
0,509,28.4897,40196.0,35,0
0,510,28.5422,43806.0,35,0
0,511,28.5969,41586.0001,35,0
0,512,28.6498,41324.0,35,0
0,513,28.7065,42580.9997,35,0
0,514,28.7604,42779.0,35,0
0,515,28.8156,42516.0,35,0
0,516,28.8739,42270.9999,35,0
0,517,28.9272,42884.0001,35,0
0,518,28.9808,43790.9999,35,0
0,519,29.0371,41372.0002,35,0
0,520,29.0907,40488.9997,35,0
0,521,29.1455,42496.0002,35,0
0,522,29.1982,41711.9998,35,0
0,523,29.2507,41768.0005,35,0
0,524,29.3031,43605.9999,35,0
0,525,29.3575,41308.9999,35,0
0,526,29.4114,41436.0001,35,0
0,527,29.4686,42536.0,35,0
0,528,29.5225,43448.9998,35,0
0,529,29.5808,42157.0002,35,0
0,530,29.6347,41455.9999,35,0
0,531,29.689,42742.0001,35,0
0,532,29.7426,42388.9999,35,0
0,533,29.798,41242.9998,35,0
0,534,29.8524,42397.0002,35,0
0,535,29.9095,44048.9999,35,0
0,536,29.9646,42114.9999,35,0
0,537,30.0189,54831.0001,0,1
0,538,30.0787,45556.9999,36,0
0,539,30.1332,43963.0001,36,0
0,540,30.1932,43991.0002,36,0
0,541,30.2506,42958.9999,36,0
0,542,30.303,42737.0,36,0
0,543,30.3561,42466.0,36,0
0,544,30.4111,42834.0001,36,0
0,545,30.4628,42081.0001,36,0
0,546,30.5164,43048.9999,36,0
0,547,30.5729,44064.0002,36,0
0,548,30.6273,42594.9999,36,0
0,549,30.6805,42716.0001,36,0
0,550,30.732,41747.0001,36,0
0,551,30.7873,41631.9997,36,0
0,552,30.8409,42337.0,36,0
0,553,30.8923,43428.0001,36,0
0,554,30.9477,44760.9998,36,0
0,555,31.0066,43394.0003,36,0
0,556,31.0625,42392.0,36,0
0,557,31.1153,42686.0001,36,0
0,558,31.1728,42704.0,36,0
0,559,31.2281,44707.9999,36,0
0,560,31.283,41148.0,36,0
0,561,31.3357,42883.9999,36,0
0,562,31.3886,43974.0,36,0
0,563,31.443,43316.0003,36,0
0,564,31.496,42309.9999,36,0
0,565,31.5499,41406.9997,36,0
0,566,31.6027,42430.0001,36,0
0,567,31.6562,43099.9999,36,0
0,568,31.7133,42224.0,36,0
0,569,31.7664,43615.9999,36,0
0,570,31.8233,43009.0002,36,0
0,571,31.8786,42940.0001,36,0
0,572,31.9361,43386.9998,36,0
0,573,31.99,42687.0002,36,0
0,574,32.0453,41257.0001,0,1
0,575,32.104,40720.0,37,0
0,576,32.1576,41849.9999,37,0
0,577,32.2151,43198.0001,37,0
0,578,32.2716,44951.0,37,0
0,579,32.3307,43389.0001,37,0
0,580,32.3859,41221.9998,37,0
0,581,32.4383,41666.0,37,0
0,582,32.4953,42447.0,37,0
0,583,32.5482,42610.0001,37,0
0,584,32.6016,40774.9999,37,0
0,585,32.6588,41195.0001,37,0
0,586,32.7157,44683.9999,37,0
0,587,32.7698,44487.0,37,0
0,588,32.8258,45270.0,37,0
0,589,32.8826,41072.0001,37,0
0,590,32.9363,43892.0,37,0
0,591,32.9916,44848.0,37,0
0,592,33.0465,41165.0,37,0
0,593,33.0999,42067.9998,37,0
0,594,33.1566,42562.0,37,0
0,595,33.2104,45497.0001,37,0
0,596,33.2669,41228.9999,37,0
0,597,33.3205,42637.0002,37,0
0,598,33.378,42564.9999,37,0
0,599,33.4345,42997.0,37,0
0,600,33.4882,39888.9998,37,0
0,601,33.5409,41025.0001,37,0
0,602,33.5982,45249.0,37,0
0,603,33.6581,42406.9998,37,0
0,604,33.715,42941.9999,37,0
0,605,33.7682,40363.0002,37,0
0,606,33.8196,43656.9999,37,0
0,607,33.8755,43085.0,37,0
0,608,33.9286,43628.9998,37,0
0,609,33.9839,42016.0003,37,0
0,610,34.0393,48709.9999,0,1
0,611,34.0996,44363.0002,38,0
0,612,34.1561,44507.9999,38,0
0,613,34.2105,42092.0,38,0
0,614,34.2628,42495.0,38,0
0,615,34.32,43838.9999,38,0
0,616,34.3768,43962.0001,38,0
0,617,34.4312,40833.0001,38,0
0,618,34.4834,44957.9999,38,0
0,619,34.5407,44401.0,38,0
0,620,34.5974,42022.9998,38,0
0,621,34.65,41340.0,38,0
0,622,34.7038,43664.0002,38,0
0,623,34.7578,44127.0,38,0
0,624,34.8106,42207.9999,38,0
0,625,34.8643,42795.0001,38,0
0,626,34.9215,43536.0001,38,0
0,627,34.9788,44199.9998,38,0
0,628,35.032,41045.0002,38,0
0,629,35.0849,42575.9999,38,0
0,630,35.142,43854.0002,38,0
0,631,35.1988,42491.0001,38,0
0,632,35.2526,43716.9999,38,0
0,633,35.3081,42015.9999,38,0
0,634,35.3625,43580.0003,38,0
0,635,35.4197,42823.9996,38,0
0,636,35.475,44713.0004,38,0
0,637,35.5324,41680.9999,38,0
0,638,35.5866,41202.9999,38,0
0,639,35.6431,41565.9999,38,0
0,640,35.7,44696.0001,38,0
0,641,35.7539,40110.0,38,0
0,642,35.8066,42972.9999,38,0
0,643,35.8637,43468.0003,38,0
0,644,35.9206,45709.9998,38,0
0,645,35.9744,41912.9999,38,0
0,646,36.027,38286.0003,0,1
0,647,36.0888,41172.0002,39,0
0,648,36.1449,42994.9999,39,0
0,649,36.2013,44698.0001,39,0
0,650,36.2566,42299.0,39,0
0,651,36.3138,43683.9999,39,0
0,652,36.374,46657.0001,39,0
0,653,36.4347,43105.9999,39,0
0,654,36.4946,43464.0003,39,0
0,655,36.5482,44911.9996,39,0
0,656,36.6024,46408.0001,39,0
0,657,36.6577,43364.0001,39,0
0,658,36.7146,43990.0001,39,0
0,659,36.7688,41814.9998,39,0
0,660,36.8257,45555.9999,39,0
0,661,36.8836,43456.0001,39,0
0,662,36.9391,44008.9999,39,0
0,663,36.996,43239.0001,39,0
0,664,37.0493,43601.9998,39,0
0,665,37.1034,43541.9999,39,0
0,666,37.1566,42039.0,39,0
0,667,37.2076,43788.0,39,0
0,668,37.2637,43641.0,39,0
0,669,37.3176,41721.0001,39,0
0,670,37.3702,41975.0003,39,0
0,671,37.4273,44095.0,39,0
0,672,37.481,43909.0,39,0
0,673,37.5412,43120.9999,39,0
0,674,37.5968,41653.9998,39,0
0,675,37.651,44033.0,39,0
0,676,37.708,46705.0003,39,0
0,677,37.7648,42806.0,39,0
0,678,37.8198,40164.9997,39,0
0,679,37.8732,43056.0002,39,0
0,680,37.9282,42944.9999,39,0
0,681,37.9815,41202.9998,39,0
0,682,38.0378,65598.0,0,1
0,683,38.1057,44020.0001,40,0
0,684,38.1592,43338.9999,40,0
0,685,38.2181,44528.0002,40,0
0,686,38.2722,44729.0,40,0
0,687,38.3302,43938.9999,40,0
0,688,38.3864,41698.0001,40,0
0,689,38.4389,43423.0001,40,0
0,690,38.4987,42597.9998,40,0
0,691,38.5588,43150.0,40,0
0,692,38.6133,45223.0,40,0
0,693,38.6671,41823.9999,40,0
0,694,38.7199,43037.0001,40,0
0,695,38.7793,42483.0,40,0
0,696,38.8338,46675.0,40,0
0,697,38.8903,48130.0002,40,0
0,698,38.9505,44480.9997,40,0
0,699,39.008,43417.0001,40,0
0,700,39.0609,43401.0,40,0
0,701,39.1145,46347.0001,40,0
0,702,39.1683,43404.9999,40,0
0,703,39.2222,42823.9999,40,0
0,704,39.275,46532.0001,40,0
0,705,39.335,43591.0,40,0
0,706,39.3888,44084.0,40,0
0,707,39.4422,43275.0002,40,0
0,708,39.4963,42457.9999,40,0
0,709,39.5516,46896.0001,40,0
0,710,39.6118,43670.0001,40,0
0,711,39.6652,43402.0,40,0
0,712,39.7216,44620.0,40,0
0,713,39.7759,45025.0001,40,0
0,714,39.8322,46488.0,40,0
0,715,39.8929,45605.0,40,0
0,716,39.9469,44208.0001,40,0
0,717,40.0037,41990.0002,40,0
0,718,40.0569,44411.0,40,0
0,719,40.1144,48569.9998,40,0
0,720,40.1733,44000.0001,40,0
0,721,40.2272,41890.0,40,0
0,722,40.2829,42587.0001,40,0
0,723,40.3373,47469.9999,40,0
0,724,40.3942,44537.9999,40,0
0,725,40.4485,42305.0001,40,0
0,726,40.5044,42484.9999,40,0
0,727,40.5585,46549.0003,40,0
0,728,40.6155,48278.9997,40,0
0,729,40.6744,42688.0001,40,0
0,730,40.7284,42345.0,40,0
0,731,40.7843,46197.0001,40,0
0,732,40.8394,45711.0,40,0
0,733,40.8974,43167.0001,40,0
0,734,40.9492,43452.0001,40,0
0,735,41.0049,44809.9999,40,0
0,736,41.0604,43679.0,40,0
0,737,41.1155,43005.0,40,0
0,738,41.1693,43924.0,40,0
0,739,41.2269,44786.0,40,0
0,740,41.2834,44515.0,40,0
0,741,41.3375,45729.0001,40,0
0,742,41.396,47244.0001,40,0
0,743,41.4492,44581.0001,40,0
0,744,41.5074,41503.0,40,0
0,745,41.5611,43945.9999,40,0
0,746,41.6174,45828.9999,40,0
0,747,41.6767,44768.0001,40,0
