round,request_idx,pool_idx,source,prompt_len,generated_tokens,inject_time_s,is_warmup,request_id
0,40,0,python_code,50,12000,40.0,False,stream_140709704578768_40_14158200842178158
0,41,1,WizardLM,14,982,42.01,False,stream_140709704578768_41_14158202850064985
0,42,2,python_code,50,12000,44.04,False,stream_140709704578768_42_14158204879722715
0,43,3,WizardLM,82,12000,46.03,False,stream_140709704578768_43_14158206865789627
0,44,4,python_code,13,12000,48.0,False,stream_140709704578768_44_14158208840355196
0,45,5,python_code,47,12000,50.02,False,stream_140709704578768_45_14158210855453588
0,46,6,python_code,15,2060,52.05,False,stream_140709704578768_46_14158212891489404
0,47,7,LongForm,395,2127,54.03,False,stream_140709704578768_47_14158214867309704
0,48,8,WizardLM,140,12000,56.0,False,stream_140709704578768_48_14158216839338776
0,49,9,LongForm,14,12000,58.04,False,stream_140709704578768_49_14158218879104784
0,50,10,LongForm,12,12000,60.03,False,stream_140709704578768_50_14158220866377060
0,51,11,python_code,14,10492,62.03,False,stream_140709704578768_51_14158222869083718
0,52,12,WizardLM,133,10492,64.06,False,stream_140709704578768_52_14158224894396210
0,53,13,python_code,18,10492,66.03,False,stream_140709704578768_53_14158226871977303
0,54,14,python_code,50,10492,68.04,False,stream_140709704578768_54_14158228882882951
0,55,15,WizardLM,154,10492,70.05,False,stream_140709704578768_55_14158230887527285
0,56,16,WizardLM,16,10492,72.05,False,stream_140709704578768_56_14158232892442100
0,57,17,WizardLM,66,10492,74.02,False,stream_140709704578768_57_14158234856114303
0,58,18,LongForm,15,10492,76.04,False,stream_140709704578768_58_14158236875369445
0,59,19,LongForm,263,10492,78.0,False,stream_140709704578768_59_14158238842722086
0,60,0,python_code,50,10492,80.03,False,stream_140709704578768_60_14158240865342583
0,61,1,WizardLM,14,10492,82.04,False,stream_140709704578768_61_14158242882171482
0,62,2,python_code,50,10492,84.0,False,stream_140709704578768_62_14158244838994846
0,63,3,WizardLM,82,10492,86.0,False,stream_140709704578768_63_14158246842654442
0,64,4,python_code,13,10492,88.03,False,stream_140709704578768_64_14158248869305966
0,65,5,python_code,47,10492,90.03,False,stream_140709704578768_65_14158250872335704
0,66,6,python_code,15,10492,92.03,False,stream_140709704578768_66_14158252865527703
0,67,7,LongForm,395,10492,94.06,False,stream_140709704578768_67_14158254903418983
0,68,8,WizardLM,140,10492,96.04,False,stream_140709704578768_68_14158256879585152
0,69,9,LongForm,14,10486,98.04,False,stream_140709704578768_69_14158258874702552
0,70,10,LongForm,12,10447,100.01,False,stream_140709704578768_70_14158260847403595
0,71,11,python_code,14,10409,102.02,False,stream_140709704578768_71_14158262860038841
0,72,12,WizardLM,133,10371,104.04,False,stream_140709704578768_72_14158264882791832
0,73,13,python_code,18,10334,106.04,False,stream_140709704578768_73_14158266879224578
0,74,14,python_code,50,10297,108.03,False,stream_140709704578768_74_14158268866434363
0,75,15,WizardLM,154,10223,110.05,False,stream_140709704578768_75_14158270892360098
0,76,16,WizardLM,16,10186,112.04,False,stream_140709704578768_76_14158272881819199
0,77,17,WizardLM,66,10150,114.03,False,stream_140709704578768_77_14158274869157961
0,78,18,LongForm,15,10076,116.03,False,stream_140709704578768_78_14158276867575320
0,79,19,LongForm,263,10005,118.01,False,stream_140709704578768_79_14158278848267790
0,80,0,python_code,50,2005,120.0,False,stream_140709704578768_80_14158280839286785
0,81,1,WizardLM,14,9864,122.0,False,stream_140709704578768_81_14158282838441831
0,82,2,python_code,50,9829,124.01,False,stream_140709704578768_82_14158284848870331
0,83,3,WizardLM,82,9095,126.03,False,stream_140709704578768_83_14158286868269639
0,84,4,python_code,13,8899,128.03,False,stream_140709704578768_84_14158288868570868
0,85,5,python_code,47,869,130.04,False,stream_140709704578768_85_14158290878085137
0,86,6,python_code,15,8327,132.05,False,stream_140709704578768_86_14158292887748060
0,87,7,LongForm,395,1247,134.01,False,stream_140709704578768_87_14158294845745855
0,88,8,WizardLM,140,7966,136.03,False,stream_140709704578768_88_14158296869585171
0,89,9,LongForm,14,7899,138.06,False,stream_140709704578768_89_14158298897559512
0,90,10,LongForm,12,6959,140.02,False,stream_140709704578768_90_14158300861013647
0,91,11,python_code,14,4705,142.04,False,stream_140709704578768_91_14158302875729271
0,92,12,WizardLM,133,5869,144.01,False,stream_140709704578768_92_14158304851713305
0,93,13,python_code,18,5462,146.04,False,stream_140709704578768_93_14158306874614560
0,94,14,python_code,50,1752,148.06,False,stream_140709704578768_94_14158308900861320
0,95,15,WizardLM,154,0,150.02,False,stream_140709704578768_95_14158310863213709
0,96,16,WizardLM,16,0,152.03,False,stream_140709704578768_96_14158312868076625
0,97,17,WizardLM,66,0,154.06,False,stream_140709704578768_97_14158314893439996
0,98,18,LongForm,15,0,156.04,False,stream_140709704578768_98_14158316877702994
0,99,19,LongForm,263,0,158.03,False,stream_140709704578768_99_14158318871094863
0,100,0,python_code,50,0,160.03,False,stream_140709704578768_100_14158320866304210
0,101,1,WizardLM,14,0,162.07,False,stream_140709704578768_101_14158322906517619
0,102,2,python_code,50,0,164.02,False,stream_140709704578768_102_14158324862861332
0,103,3,WizardLM,82,0,166.01,False,stream_140709704578768_103_14158326852741422
0,104,4,python_code,13,0,168.05,False,stream_140709704578768_104_14158328892882978
0,105,5,python_code,47,0,170.04,False,stream_140709704578768_105_14158330876035200
0,106,6,python_code,15,0,172.03,False,stream_140709704578768_106_14158332865610808
0,107,7,LongForm,395,0,174.02,False,stream_140709704578768_107_14158334859763603
0,108,8,WizardLM,140,0,176.04,False,stream_140709704578768_108_14158336875221835
0,109,9,LongForm,14,0,178.03,False,stream_140709704578768_109_14158338873228164
0,110,10,LongForm,12,0,180.04,False,stream_140709704578768_110_14158340877675199
0,111,11,python_code,14,0,182.06,False,stream_140709704578768_111_14158342898771484
0,112,12,WizardLM,133,0,184.01,False,stream_140709704578768_112_14158344846714266
0,113,13,python_code,18,0,186.03,False,stream_140709704578768_113_14158346872114747
0,114,14,python_code,50,0,188.07,False,stream_140709704578768_114_14158348911541390
0,115,15,WizardLM,154,0,190.02,False,stream_140709704578768_115_14158350861449600
0,116,16,WizardLM,16,0,192.05,False,stream_140709704578768_116_14158352892398449
0,117,17,WizardLM,66,0,194.0,False,stream_140709704578768_117_14158354838911620
0,118,18,LongForm,15,0,196.04,False,stream_140709704578768_118_14158356879278144
0,119,19,LongForm,263,0,198.05,False,stream_140709704578768_119_14158358893253549
0,120,0,python_code,50,0,200.06,False,stream_140709704578768_120_14158360899395697
0,121,1,WizardLM,14,0,202.05,False,stream_140709704578768_121_14158362883579740
0,122,2,python_code,50,0,204.04,False,stream_140709704578768_122_14158364875598642
0,123,3,WizardLM,82,0,206.01,False,stream_140709704578768_123_14158366851675252
0,124,4,python_code,13,0,208.04,False,stream_140709704578768_124_14158368878088123
0,125,5,python_code,47,0,210.01,False,stream_140709704578768_125_14158370847358513
0,126,6,python_code,15,0,212.05,False,stream_140709704578768_126_14158372885722549
0,127,7,LongForm,395,0,214.01,False,stream_140709704578768_127_14158374852509610
0,128,8,WizardLM,140,0,216.06,False,stream_140709704578768_128_14158376895268257
0,129,9,LongForm,14,0,218.06,False,stream_140709704578768_129_14158378898525786
0,130,10,LongForm,12,0,220.05,False,stream_140709704578768_130_14158380890996443
0,131,11,python_code,14,0,222.05,False,stream_140709704578768_131_14158382884326263
0,132,12,WizardLM,133,0,224.02,False,stream_140709704578768_132_14158384855413665
0,133,13,python_code,18,0,226.0,False,stream_140709704578768_133_14158386839203730
0,134,14,python_code,50,0,228.05,False,stream_140709704578768_134_14158388890716803
0,135,15,WizardLM,154,0,230.04,False,stream_140709704578768_135_14158390874695162
0,136,16,WizardLM,16,0,232.06,False,stream_140709704578768_136_14158392897476578
0,137,17,WizardLM,66,0,234.06,False,stream_140709704578768_137_14158394902122026
0,138,18,LongForm,15,0,236.06,False,stream_140709704578768_138_14158396899011209
0,139,19,LongForm,263,0,238.05,False,stream_140709704578768_139_14158398892440853
0,140,0,python_code,50,0,240.05,False,stream_140709704578768_140_14158400892215238
0,141,1,WizardLM,14,0,242.04,False,stream_140709704578768_141_14158402878792434
0,142,2,python_code,50,0,244.07,False,stream_140709704578768_142_14158404903612636
0,143,3,WizardLM,82,0,246.02,False,stream_140709704578768_143_14158406856396198
0,144,4,python_code,13,0,248.07,False,stream_140709704578768_144_14158408905841849
0,145,5,python_code,47,0,250.04,False,stream_140709704578768_145_14158410882016785
0,146,6,python_code,15,0,252.02,False,stream_140709704578768_146_14158412859140793
0,147,7,LongForm,395,0,254.0,False,stream_140709704578768_147_14158414843402215
0,148,8,WizardLM,140,0,256.06,False,stream_140709704578768_148_14158416901332965
0,149,9,LongForm,14,0,258.05,False,stream_140709704578768_149_14158418885148063
0,150,10,LongForm,12,0,260.04,False,stream_140709704578768_150_14158420877485317
0,151,11,python_code,14,0,262.04,False,stream_140709704578768_151_14158422877528729
0,152,12,WizardLM,133,0,264.03,False,stream_140709704578768_152_14158424869220316
0,153,13,python_code,18,0,266.03,False,stream_140709704578768_153_14158426871835984
0,154,14,python_code,50,0,268.06,False,stream_140709704578768_154_14158428898187352
0,155,15,WizardLM,154,0,270.07,False,stream_140709704578768_155_14158430906592349
0,156,16,WizardLM,16,0,272.0,False,stream_140709704578768_156_14158432839750459
0,157,17,WizardLM,66,0,274.01,False,stream_140709704578768_157_14158434844936469
0,158,18,LongForm,15,0,276.01,False,stream_140709704578768_158_14158436848444571
0,159,19,LongForm,263,0,278.01,False,stream_140709704578768_159_14158438847727404
0,160,0,python_code,50,0,280.03,False,stream_140709704578768_160_14158440865897629
0,161,1,WizardLM,14,0,282.05,False,stream_140709704578768_161_14158442884853336
0,162,2,python_code,50,0,284.06,False,stream_140709704578768_162_14158444897380656
0,163,3,WizardLM,82,0,286.08,False,stream_140709704578768_163_14158446914101533
0,164,4,python_code,13,0,288.0,False,stream_140709704578768_164_14158448839289407
0,165,5,python_code,47,0,290.01,False,stream_140709704578768_165_14158450850576025
0,166,6,python_code,15,0,292.03,False,stream_140709704578768_166_14158452872092850
0,167,7,LongForm,395,0,294.06,False,stream_140709704578768_167_14158454900383850
0,168,8,WizardLM,140,0,296.02,False,stream_140709704578768_168_14158456862017017
0,169,9,LongForm,14,0,298.06,False,stream_140709704578768_169_14158458902773830
0,170,10,LongForm,12,0,300.06,False,stream_140709704578768_170_14158460893665842
0,171,11,python_code,14,0,302.03,False,stream_140709704578768_171_14158462865890521
0,172,12,WizardLM,133,0,304.03,False,stream_140709704578768_172_14158464868227074
0,173,13,python_code,18,0,306.01,False,stream_140709704578768_173_14158466852485237
0,174,14,python_code,50,0,308.06,False,stream_140709704578768_174_14158468899300554
0,175,15,WizardLM,154,0,310.04,False,stream_140709704578768_175_14158470878060333
0,176,16,WizardLM,16,0,312.02,False,stream_140709704578768_176_14158472862697198
0,177,17,WizardLM,66,0,314.04,False,stream_140709704578768_177_14158474882721152
0,178,18,LongForm,15,0,316.04,False,stream_140709704578768_178_14158476877132850
0,179,19,LongForm,263,0,318.04,False,stream_140709704578768_179_14158478881762525
0,180,0,python_code,50,0,320.04,False,stream_140709704578768_180_14158480881004751
0,181,1,WizardLM,14,0,322.04,False,stream_140709704578768_181_14158482880119458
0,182,2,python_code,50,0,324.04,False,stream_140709704578768_182_14158484880284510
0,183,3,WizardLM,82,0,326.05,False,stream_140709704578768_183_14158486884578228
0,184,4,python_code,13,0,328.06,False,stream_140709704578768_184_14158488899719771
0,185,5,python_code,47,0,330.02,False,stream_140709704578768_185_14158490857779338
0,186,6,python_code,15,0,332.03,False,stream_140709704578768_186_14158492866431836
0,187,7,LongForm,395,0,334.06,False,stream_140709704578768_187_14158494898590080
0,188,8,WizardLM,140,0,336.04,False,stream_140709704578768_188_14158496875433776
0,189,9,LongForm,14,0,338.07,False,stream_140709704578768_189_14158498913142095
0,190,10,LongForm,12,0,340.05,False,stream_140709704578768_190_14158500887047264
0,191,11,python_code,14,0,342.02,False,stream_140709704578768_191_14158502861798421
0,192,12,WizardLM,133,0,344.03,False,stream_140709704578768_192_14158504871437167
0,193,13,python_code,18,0,346.02,False,stream_140709704578768_193_14158506862327011
0,194,14,python_code,50,0,348.08,False,stream_140709704578768_194_14158508915291006
0,195,15,WizardLM,154,0,350.04,False,stream_140709704578768_195_14158510880541156
0,196,16,WizardLM,16,0,352.08,False,stream_140709704578768_196_14158512914333485
0,197,17,WizardLM,66,0,354.06,False,stream_140709704578768_197_14158514899207645
0,198,18,LongForm,15,0,356.04,False,stream_140709704578768_198_14158516874759574
0,199,19,LongForm,263,0,358.07,False,stream_140709704578768_199_14158518910740459
0,200,0,python_code,50,0,360.08,False,stream_140709704578768_200_14158520915179957
0,201,1,WizardLM,14,0,362.05,False,stream_140709704578768_201_14158522888806815
0,202,2,python_code,50,0,364.05,False,stream_140709704578768_202_14158524892444840
0,203,3,WizardLM,82,0,366.07,False,stream_140709704578768_203_14158526913119572
0,204,4,python_code,13,0,368.07,False,stream_140709704578768_204_14158528908375922
0,205,5,python_code,47,0,370.02,False,stream_140709704578768_205_14158530862670122
0,206,6,python_code,15,0,372.03,False,stream_140709704578768_206_14158532868856746
0,207,7,LongForm,395,0,374.03,False,stream_140709704578768_207_14158534873091384
0,208,8,WizardLM,140,0,376.06,False,stream_140709704578768_208_14158536897524686
0,209,9,LongForm,14,0,378.07,False,stream_140709704578768_209_14158538905095142
0,210,10,LongForm,12,0,380.08,False,stream_140709704578768_210_14158540916143810
0,211,11,python_code,14,0,382.08,False,stream_140709704578768_211_14158542917515894
0,212,12,WizardLM,133,0,384.04,False,stream_140709704578768_212_14158544875826044
0,213,13,python_code,18,0,386.05,False,stream_140709704578768_213_14158546884441642
0,214,14,python_code,50,0,388.05,False,stream_140709704578768_214_14158548891355126
0,215,15,WizardLM,154,0,390.05,False,stream_140709704578768_215_14158550891400548
0,216,16,WizardLM,16,0,392.06,False,stream_140709704578768_216_14158552901279950
0,217,17,WizardLM,66,0,394.02,False,stream_140709704578768_217_14158554857113794
0,218,18,LongForm,15,0,396.03,False,stream_140709704578768_218_14158556873327011
0,219,19,LongForm,263,0,398.07,False,stream_140709704578768_219_14158558911336524
0,220,0,python_code,50,0,400.04,False,stream_140709704578768_220_14158560875086353
0,221,1,WizardLM,14,0,402.06,False,stream_140709704578768_221_14158562897087484
0,222,2,python_code,50,0,404.08,False,stream_140709704578768_222_14158564918672637
0,223,3,WizardLM,82,0,406.03,False,stream_140709704578768_223_14158566868999507
0,224,4,python_code,13,0,408.09,False,stream_140709704578768_224_14158568924138478
0,225,5,python_code,47,0,410.04,False,stream_140709704578768_225_14158570875176220
0,226,6,python_code,15,0,412.06,False,stream_140709704578768_226_14158572901002754
0,227,7,LongForm,395,0,414.03,False,stream_140709704578768_227_14158574864060466
0,228,8,WizardLM,140,0,416.07,False,stream_140709704578768_228_14158576913198478
0,229,9,LongForm,14,0,418.06,False,stream_140709704578768_229_14158578894346994
0,230,10,LongForm,12,0,420.06,False,stream_140709704578768_230_14158580897572861
0,231,11,python_code,14,0,422.02,False,stream_140709704578768_231_14158582861694771
0,232,12,WizardLM,133,0,424.06,False,stream_140709704578768_232_14158584902662723
0,233,13,python_code,18,0,426.02,False,stream_140709704578768_233_14158586856082620
0,234,14,python_code,50,0,428.02,False,stream_140709704578768_234_14158588855192495
0,235,15,WizardLM,154,0,430.0,False,stream_140709704578768_235_14158590841191724
0,236,16,WizardLM,16,0,432.08,False,stream_140709704578768_236_14158592915462764
0,237,17,WizardLM,66,0,434.03,False,stream_140709704578768_237_14158594863660695
0,238,18,LongForm,15,0,436.03,False,stream_140709704578768_238_14158596868629249
0,239,19,LongForm,263,0,438.04,False,stream_140709704578768_239_14158598879555774
0,240,0,python_code,50,0,440.04,False,stream_140709704578768_240_14158600880783969
0,241,1,WizardLM,14,0,442.03,False,stream_140709704578768_241_14158602868771408
0,242,2,python_code,50,0,444.05,False,stream_140709704578768_242_14158604890334834
0,243,3,WizardLM,82,0,446.07,False,stream_140709704578768_243_14158606913287070
0,244,4,python_code,13,0,448.02,False,stream_140709704578768_244_14158608859079484
0,245,5,python_code,47,0,450.07,False,stream_140709704578768_245_14158610909055486
0,246,6,python_code,15,0,452.03,False,stream_140709704578768_246_14158612872125897
0,247,7,LongForm,395,0,454.01,False,stream_140709704578768_247_14158614847055376
0,248,8,WizardLM,140,0,456.04,False,stream_140709704578768_248_14158616874975231
0,249,9,LongForm,14,0,458.08,False,stream_140709704578768_249_14158618916379250
0,250,10,LongForm,12,0,460.06,False,stream_140709704578768_250_14158620900935972
0,251,11,python_code,14,0,462.03,False,stream_140709704578768_251_14158622868359102
0,252,12,WizardLM,133,0,464.02,False,stream_140709704578768_252_14158624856683858
0,253,13,python_code,18,0,466.02,False,stream_140709704578768_253_14158626861103086
0,254,14,python_code,50,0,468.03,False,stream_140709704578768_254_14158628872176545
0,255,15,WizardLM,154,0,470.07,False,stream_140709704578768_255_14158630911248511
0,256,16,WizardLM,16,0,472.02,False,stream_140709704578768_256_14158632855207583
0,257,17,WizardLM,66,0,474.04,False,stream_140709704578768_257_14158634876657924
0,258,18,LongForm,15,0,476.06,False,stream_140709704578768_258_14158636895185337
0,259,19,LongForm,263,0,478.04,False,stream_140709704578768_259_14158638878732260
0,260,0,python_code,50,0,480.04,False,stream_140709704578768_260_14158640874049573
0,261,1,WizardLM,14,0,482.01,False,stream_140709704578768_261_14158642847362198
0,262,2,python_code,50,0,484.04,False,stream_140709704578768_262_14158644877735016
0,263,3,WizardLM,82,0,486.01,False,stream_140709704578768_263_14158646844290165
0,264,4,python_code,13,0,488.04,False,stream_140709704578768_264_14158648883086619
0,265,5,python_code,47,0,490.06,False,stream_140709704578768_265_14158650897469682
0,266,6,python_code,15,0,492.04,False,stream_140709704578768_266_14158652879968303
0,267,7,LongForm,395,0,494.02,False,stream_140709704578768_267_14158654856987437
0,268,8,WizardLM,140,0,496.08,False,stream_140709704578768_268_14158656914580550
0,269,9,LongForm,14,0,498.07,False,stream_140709704578768_269_14158658911205119
0,270,10,LongForm,12,0,500.07,False,stream_140709704578768_270_14158660912008657
0,271,11,python_code,14,0,502.08,False,stream_140709704578768_271_14158662915293312
0,272,12,WizardLM,133,0,504.0,False,stream_140709704578768_272_14158664840340233
0,273,13,python_code,18,0,506.03,False,stream_140709704578768_273_14158666868729496
0,274,14,python_code,50,0,508.03,False,stream_140709704578768_274_14158668872689811
0,275,15,WizardLM,154,0,510.04,False,stream_140709704578768_275_14158670883020243
0,276,16,WizardLM,16,0,512.06,False,stream_140709704578768_276_14158672900133822
0,277,17,WizardLM,66,0,514.07,False,stream_140709704578768_277_14158674911870016
0,278,18,LongForm,15,0,516.01,False,stream_140709704578768_278_14158676852013906
0,279,19,LongForm,263,0,518.02,False,stream_140709704578768_279_14158678858229745
0,280,0,python_code,50,0,520.04,False,stream_140709704578768_280_14158680880040904
0,281,1,WizardLM,14,0,522.05,False,stream_140709704578768_281_14158682883991535
0,282,2,python_code,50,0,524.07,False,stream_140709704578768_282_14158684907708484
0,283,3,WizardLM,82,0,526.01,False,stream_140709704578768_283_14158686846741625
0,284,4,python_code,13,0,528.04,False,stream_140709704578768_284_14158688878627093
0,285,5,python_code,47,0,530.06,False,stream_140709704578768_285_14158690900894714
0,286,6,python_code,15,0,532.07,False,stream_140709704578768_286_14158692904969231
0,287,7,LongForm,395,0,534.03,False,stream_140709704578768_287_14158694869700602
0,288,8,WizardLM,140,0,536.06,False,stream_140709704578768_288_14158696896108227
0,289,9,LongForm,14,0,538.0,False,stream_140709704578768_289_14158698841173477
0,290,10,LongForm,12,0,540.06,False,stream_140709704578768_290_14158700902230885
0,291,11,python_code,14,0,542.03,False,stream_140709704578768_291_14158702870139817
0,292,12,WizardLM,133,0,544.07,False,stream_140709704578768_292_14158704910531608
0,293,13,python_code,18,0,546.04,False,stream_140709704578768_293_14158706881199449
0,294,14,python_code,50,0,548.01,False,stream_140709704578768_294_14158708846333820
0,295,15,WizardLM,154,0,550.01,False,stream_140709704578768_295_14158710846666520
0,296,16,WizardLM,16,0,552.07,False,stream_140709704578768_296_14158712910103619
0,297,17,WizardLM,66,0,554.04,False,stream_140709704578768_297_14158714878135521
0,298,18,LongForm,15,0,556.04,False,stream_140709704578768_298_14158716880627548
0,299,19,LongForm,263,0,558.03,False,stream_140709704578768_299_14158718867386332
0,300,0,python_code,50,0,560.07,False,stream_140709704578768_300_14158720911466877
0,301,1,WizardLM,14,0,562.04,False,stream_140709704578768_301_14158722879245682
0,302,2,python_code,50,0,564.03,False,stream_140709704578768_302_14158724865328693
0,303,3,WizardLM,82,0,566.05,False,stream_140709704578768_303_14158726883580149
0,304,4,python_code,13,0,568.05,False,stream_140709704578768_304_14158728886581202
0,305,5,python_code,47,0,570.07,False,stream_140709704578768_305_14158730905392316
0,306,6,python_code,15,0,572.06,False,stream_140709704578768_306_14158732895700213
0,307,7,LongForm,395,0,574.01,False,stream_140709704578768_307_14158734846217883
0,308,8,WizardLM,140,0,576.03,False,stream_140709704578768_308_14158736864676772
0,309,9,LongForm,14,0,578.05,False,stream_140709704578768_309_14158738892225473
0,310,10,LongForm,12,0,580.08,False,stream_140709704578768_310_14158740918560243
0,311,11,python_code,14,0,582.03,False,stream_140709704578768_311_14158742869227390
0,312,12,WizardLM,133,0,584.08,False,stream_140709704578768_312_14158744917668714
0,313,13,python_code,18,0,586.03,False,stream_140709704578768_313_14158746867219659
0,314,14,python_code,50,0,588.06,False,stream_140709704578768_314_14158748893725256
0,315,15,WizardLM,154,0,590.0,False,stream_140709704578768_315_14158750841891544
0,316,16,WizardLM,16,0,592.05,False,stream_140709704578768_316_14158752891043261
0,317,17,WizardLM,66,0,594.02,False,stream_140709704578768_317_14158754853629593
0,318,18,LongForm,15,0,596.05,False,stream_140709704578768_318_14158756891852266
0,319,19,LongForm,263,0,598.02,False,stream_140709704578768_319_14158758855899615
0,320,0,python_code,50,0,600.07,False,stream_140709704578768_320_14158760907084058
0,321,1,WizardLM,14,0,602.06,False,stream_140709704578768_321_14158762901002810
0,322,2,python_code,50,0,604.02,False,stream_140709704578768_322_14158764863183575
0,323,3,WizardLM,82,0,606.01,False,stream_140709704578768_323_14158766847759213
0,324,4,python_code,13,0,608.08,False,stream_140709704578768_324_14158768918975448
0,325,5,python_code,47,0,610.05,False,stream_140709704578768_325_14158770888836769
0,326,6,python_code,15,0,612.03,False,stream_140709704578768_326_14158772867432087
0,327,7,LongForm,395,0,614.01,False,stream_140709704578768_327_14158774845018313
0,328,8,WizardLM,140,0,616.02,False,stream_140709704578768_328_14158776854586122
0,329,9,LongForm,14,0,618.01,False,stream_140709704578768_329_14158778846111364
0,330,10,LongForm,12,0,620.01,False,stream_140709704578768_330_14158780847735456
0,331,11,python_code,14,0,622.0,False,stream_140709704578768_331_14158782842657810
0,332,12,WizardLM,133,0,624.0,False,stream_140709704578768_332_14158784840314602
0,333,13,python_code,18,0,626.03,False,stream_140709704578768_333_14158786868999778
0,334,14,python_code,50,0,628.03,False,stream_140709704578768_334_14158788864786259
0,335,15,WizardLM,154,0,630.03,False,stream_140709704578768_335_14158790868496235
0,336,16,WizardLM,16,0,632.06,False,stream_140709704578768_336_14158792895329457
0,337,17,WizardLM,66,0,634.08,False,stream_140709704578768_337_14158794919089855
0,338,18,LongForm,15,0,636.02,False,stream_140709704578768_338_14158796859581710
0,339,19,LongForm,263,0,638.03,False,stream_140709704578768_339_14158798871982638
0,340,0,python_code,50,0,640.08,False,stream_140709704578768_340_14158800921065594
0,341,1,WizardLM,14,0,642.06,False,stream_140709704578768_341_14158802894877513
0,342,2,python_code,50,0,644.08,False,stream_140709704578768_342_14158804921035482
0,343,3,WizardLM,82,0,646.59,False,stream_140709704578768_343_14158807430438009
0,344,4,python_code,13,0,648.01,False,stream_140709704578768_344_14158808850507915
0,345,5,python_code,47,0,650.06,False,stream_140709704578768_345_14158810899346509
0,346,6,python_code,15,0,652.04,False,stream_140709704578768_346_14158812881343163
0,347,7,LongForm,395,0,654.09,False,stream_140709704578768_347_14158814924844752
0,348,8,WizardLM,140,0,656.05,False,stream_140709704578768_348_14158816886790735
0,349,9,LongForm,14,0,658.03,False,stream_140709704578768_349_14158818872921055
0,350,10,LongForm,12,0,660.02,False,stream_140709704578768_350_14158820854263335
0,351,11,python_code,14,0,662.08,False,stream_140709704578768_351_14158822923447967
0,352,12,WizardLM,133,0,664.02,False,stream_140709704578768_352_14158824853817341
0,353,13,python_code,18,0,666.01,False,stream_140709704578768_353_14158826847702698
