round,decode_step,position,step_energy_mj,active_requests,per_token_energy_mj
0,6587,6587,80045.0,12,6670.4167
0,6588,6588,77402.0001,12,6450.1667
0,6589,6589,77472.0,12,6456.0
0,6590,6590,81035.9999,12,6753.0
0,6591,6591,80781.9999,12,6731.8333
0,6592,6592,79103.0,12,6591.9167
0,6593,6593,76920.0,12,6410.0
0,6594,6594,78497.9998,12,6541.5
0,6595,6595,79007.0002,12,6583.9167
0,6596,6596,79988.0,12,6665.6667
0,6597,6597,80336.0001,12,6694.6667
0,6598,6598,78280.0001,12,6523.3333
0,6599,6599,79173.0002,12,6597.75
0,6600,6600,78602.9999,12,6550.25
0,6601,6601,79334.9999,12,6611.25
0,6602,6602,80986.0002,12,6748.8333
0,6603,6603,77506.9997,12,6458.9166
0,6604,6604,81575.0002,12,6797.9167
0,6605,6605,78406.9999,12,6533.9167
0,6606,6606,79207.0001,12,6600.5833
0,6607,6607,80224.0,12,6685.3333
0,6608,6608,80457.0001,12,6704.75
0,6609,6609,77495.9998,12,6458.0
0,6610,6610,78556.0001,12,6546.3333
0,6611,6611,78729.9999,12,6560.8333
0,6612,6612,79826.9999,12,6652.25
0,6613,6613,79757.0002,12,6646.4167
0,6614,6614,80775.0,12,6731.25
0,6615,6615,77634.9999,12,6469.5833
0,6616,6616,79380.0,12,6615.0
0,6617,6617,78885.0,12,6573.75
0,6618,6618,79259.0001,12,6604.9167
0,6619,6619,79459.0001,12,6621.5833
0,6620,6620,78514.9999,12,6542.9167
0,6621,6621,77633.0,12,6469.4167
0,6622,6622,77625.9999,12,6468.8333
0,6623,6623,78651.0,12,6554.25
0,6624,6624,77447.0,12,6453.9167
0,6625,6625,78029.9997,12,6502.5
0,6626,6626,79039.0002,12,6586.5833
0,6627,6627,79195.0002,12,6599.5833
0,6628,6628,77892.9998,12,6491.0833
0,6629,6629,77650.0003,12,6470.8334
0,6630,6630,80450.9999,12,6704.25
0,6631,6631,81787.0001,12,6815.5833
0,6632,6632,81083.9999,12,6757.0
0,6633,6633,78741.0001,12,6561.75
0,6634,6634,77705.0004,12,6475.4167
0,6635,6635,78248.9998,12,6520.75
0,6636,6636,79129.9999,12,6594.1667
0,6637,6637,79802.9999,12,6650.25
0,6638,6638,78583.0001,12,6548.5833
0,6639,6639,78645.0,12,6553.75
0,6640,6640,77976.0002,12,6498.0
0,6641,6641,78998.9998,12,6583.25
0,6642,6642,80113.0,12,6676.0833
0,6643,6643,80846.0001,12,6737.1667
0,6644,6644,78852.9998,12,6571.0833
0,6645,6645,80689.0001,12,6724.0833
0,6646,6646,77019.0002,12,6418.25
0,6647,6647,79873.9998,12,6656.1667
0,6648,6648,81257.0,12,6771.4167
0,6649,6649,79324.0001,12,6610.3333
0,6650,6650,78563.0001,12,6546.9167
0,6651,6651,75727.9998,12,6310.6667
0,6652,6652,79269.0002,12,6605.75
0,6653,6653,80226.9999,12,6685.5833
0,6654,6654,78880.9998,12,6573.4167
0,6655,6655,80971.0,12,6747.5833
0,6656,6656,81225.0,12,6768.75
0,6657,6657,78725.0,12,6560.4167
0,6658,6658,86940.9999,12,7245.0833
0,6659,6659,79563.9999,12,6630.3333
0,6660,6660,80506.0,12,6708.8333
0,6661,6661,80288.9999,12,6690.75
0,6662,6662,80760.9999,12,6730.0833
0,6663,6663,80473.0,12,6706.0833
0,6664,6664,77625.9999,12,6468.8333
0,6665,6665,78276.9997,12,6523.0833
0,6666,6666,79610.0001,12,6634.1667
0,6667,6667,81878.0,12,6823.1667
0,6668,6668,79814.9999,12,6651.25
0,6669,6669,79155.9999,12,6596.3333
0,6670,6670,80608.0,12,6717.3333
0,6671,6671,78880.9999,12,6573.4167
0,6672,6672,77727.0001,12,6477.25
0,6673,6673,80500.0001,12,6708.3333
0,6674,6674,80749.0,12,6729.0833
0,6675,6675,79206.0,12,6600.5
0,6676,6676,76789.0,12,6399.0833
0,6677,6677,78651.9998,12,6554.3333
0,6678,6678,80168.9998,12,6680.75
0,6679,6679,79745.0001,12,6645.4167
0,6680,6680,77838.0001,12,6486.5
0,6681,6681,79075.0002,12,6589.5833
0,6682,6682,80516.0,12,6709.6667
0,6683,6683,80053.9999,12,6671.1667
0,6684,6684,80868.0,12,6739.0
0,6685,6685,81375.0001,12,6781.25
0,6686,6686,78616.0001,12,6551.3333
0,6687,6687,79047.9999,12,6587.3333
0,6688,6688,80591.0,12,6715.9167
0,6689,6689,79500.0002,12,6625.0
0,6690,6690,80986.0001,12,6748.8333
0,6691,6691,78766.9996,12,6563.9166
0,6692,6692,79556.0001,12,6629.6667
0,6693,6693,79682.0,12,6640.1667
0,6694,6694,79207.9999,12,6600.6667
0,6695,6695,78604.0,12,6550.3333
0,6696,6696,77268.0001,12,6439.0
0,6697,6697,79020.0002,12,6585.0
0,6698,6698,79588.9999,12,6632.4167
0,6699,6699,81411.9999,12,6784.3333
0,6700,6700,80092.0,12,6674.3333
0,6701,6701,76937.9998,12,6411.5
0,6702,6702,79322.0,12,6610.1667
0,6703,6703,79727.0002,12,6643.9167
0,6704,6704,76684.0,12,6390.3333
0,6705,6705,78889.9999,12,6574.1667
0,6706,6706,77963.9999,12,6497.0
0,6707,6707,79957.0,12,6663.0833
0,6708,6708,81432.9998,12,6786.0833
0,6709,6709,80352.9999,12,6696.0833
0,6710,6710,77507.0001,12,6458.9167
0,6711,6711,79404.0,12,6617.0
0,6712,6712,78258.0,12,6521.5
0,6713,6713,79435.9998,12,6619.6666
0,6714,6714,79819.0001,12,6651.5833
0,6715,6715,77453.9999,12,6454.5
0,6716,6716,78061.0,12,6505.0833
0,6717,6717,79494.0001,12,6624.5
0,6718,6718,80523.0,12,6710.25
0,6719,6719,78698.0001,12,6558.1667
0,6720,6720,79097.0001,12,6591.4167
0,6721,6721,79077.9999,12,6589.8333
0,6722,6722,79477.0001,12,6623.0833
0,6723,6723,78967.0,12,6580.5833
0,6724,6724,76586.9999,12,6382.25
0,6725,6725,80017.0001,12,6668.0833
0,6726,6726,80086.0,12,6673.8333
0,6727,6727,79690.9999,12,6640.9167
0,6728,6728,79509.9999,12,6625.8333
0,6729,6729,78344.0001,12,6528.6667
0,6730,6730,78115.0001,12,6509.5833
0,6731,6731,81854.9999,12,6821.25
0,6732,6732,79698.0,12,6641.5
0,6733,6733,79837.0001,12,6653.0833
0,6734,6734,79807.0,12,6650.5833
0,6735,6735,80362.0001,12,6696.8333
0,6736,6736,77984.9999,12,6498.75
0,6737,6737,78434.9998,12,6536.25
0,6738,6738,80343.9999,12,6695.3333
0,6739,6739,79491.9999,12,6624.3333
0,6740,6740,78623.9998,12,6552.0
0,6741,6741,82079.0,12,6839.9167
0,6742,6742,79122.0,12,6593.5
0,6743,6743,78751.0,12,6562.5833
0,6744,6744,78062.0002,12,6505.1667
0,6745,6745,79069.9999,12,6589.1667
0,6746,6746,78513.0,12,6542.75
0,6747,6747,79943.9999,12,6662.0
0,6748,6748,78806.9998,12,6567.25
0,6749,6749,78761.0,12,6563.4167
0,6750,6750,79149.0,12,6595.75
0,6751,6751,78989.0,12,6582.4167
0,6752,6752,78723.0002,12,6560.25
0,6753,6753,78825.0002,12,6568.75
0,6754,6754,79132.9999,12,6594.4167
0,6755,6755,78619.0002,12,6551.5833
0,6756,6756,81908.0,12,6825.6667
0,6757,6757,79435.9999,12,6619.6667
0,6758,6758,80308.0,12,6692.3333
0,6759,6759,77648.9997,12,6470.75
0,6760,6760,79442.0002,12,6620.1667
0,6761,6761,79747.9999,12,6645.6667
0,6762,6762,78116.0001,12,6509.6667
0,6763,6763,79858.0,12,6654.8333
0,6764,6764,78651.0,12,6554.25
0,6765,6765,78760.9999,12,6563.4167
0,6766,6766,78304.0,12,6525.3333
0,6767,6767,83886.9998,12,6990.5833
0,6768,6768,78744.0,12,6562.0
0,6769,6769,80581.0001,12,6715.0833
0,6770,6770,81226.0001,12,6768.8333
0,6771,6771,80232.9999,12,6686.0833
0,6772,6772,91743.0,12,7645.25
0,6773,6773,75660.0,12,6305.0
0,6774,6774,79800.9999,12,6650.0833
0,6775,6775,85006.9997,12,7083.9166
0,6776,6776,80186.9999,12,6682.25
0,6777,6777,78849.0002,12,6570.75
0,6778,6778,80908.0,12,6742.3333
0,6779,6779,76023.0,12,6335.25
0,6780,6780,80775.0001,12,6731.25
0,6781,6781,79310.0002,12,6609.1667
0,6782,6782,80888.0001,12,6740.6667
0,6783,6783,79911.9999,12,6659.3333
0,6784,6784,79407.9999,12,6617.3333
0,6785,6785,81514.0001,12,6792.8333
0,6786,6786,78876.0,12,6573.0
0,6787,6787,81310.9998,12,6775.9166
0,6788,6788,79929.0003,12,6660.75
0,6789,6789,81846.9999,12,6820.5833
0,6790,6790,79701.0,12,6641.75
0,6791,6791,77666.9998,12,6472.25
0,6792,6792,79648.0001,12,6637.3333
0,6793,6793,82230.9999,12,6852.5833
0,6794,6794,81255.0,12,6771.25
0,6795,6795,80457.9999,12,6704.8333
0,6796,6796,81585.0002,12,6798.75
0,6797,6797,78116.9997,12,6509.75
0,6798,6798,79658.0002,12,6638.1667
0,6799,6799,77829.9998,12,6485.8333
0,6800,6800,81760.0,12,6813.3333
0,6801,6801,79512.0001,12,6626.0
0,6802,6802,79482.0,12,6623.5
0,6803,6803,78206.0,12,6517.1667
0,6804,6804,79104.0001,12,6592.0
0,6805,6805,80157.0001,12,6679.75
0,6806,6806,77086.0001,12,6423.8333
0,6807,6807,81423.0,12,6785.25
0,6808,6808,80622.9997,12,6718.5833
0,6809,6809,80787.0002,12,6732.25
0,6810,6810,81293.0,12,6774.4167
0,6811,6811,80563.0002,12,6713.5834
0,6812,6812,79570.9997,12,6630.9166
0,6813,6813,79797.0002,12,6649.75
0,6814,6814,80627.9998,12,6719.0
0,6815,6815,79573.0,12,6631.0833
0,6816,6816,80739.0,12,6728.25
0,6817,6817,84029.0002,12,7002.4167
0,6818,6818,79583.0001,12,6631.9167
0,6819,6819,81392.0,12,6782.6667
0,6820,6820,82044.0,12,6837.0
0,6821,6821,81212.0001,12,6767.6667
0,6822,6822,77349.0001,12,6445.75
0,6823,6823,80230.9998,12,6685.9167
0,6824,6824,81234.9999,12,6769.5833
0,6825,6825,79068.9999,12,6589.0833
0,6826,6826,80309.9997,12,6692.5
0,6827,6827,79641.0003,12,6636.75
0,6828,6828,82308.9999,12,6859.0833
0,6829,6829,80108.0002,12,6675.6667
0,6830,6830,78992.0,12,6582.6667
0,6831,6831,78972.0001,12,6581.0
0,6832,6832,78202.9998,12,6516.9167
0,6833,6833,80866.9997,12,6738.9166
0,6834,6834,79082.0,12,6590.1667
0,6835,6835,80360.9998,12,6696.75
0,6836,6836,78612.9998,12,6551.0833
0,6837,6837,80449.0001,12,6704.0833
0,6838,6838,78662.0002,12,6555.1667
0,6839,6839,79417.9999,12,6618.1667
0,6840,6840,80147.0001,12,6678.9167
0,6841,6841,80961.9999,12,6746.8333
0,6842,6842,82949.0,12,6912.4167
0,6843,6843,77947.0001,12,6495.5833
0,6844,6844,80939.0,12,6744.9167
0,6845,6845,78161.9999,12,6513.5
0,6846,6846,82500.0,12,6875.0
0,6847,6847,82707.0,12,6892.25
0,6848,6848,80131.0,12,6677.5833
0,6849,6849,80599.0001,12,6716.5833
0,6850,6850,78739.9999,12,6561.6667
0,6851,6851,79423.0,12,6618.5833
0,6852,6852,81434.0003,12,6786.1667
0,6853,6853,80230.0,12,6685.8333
0,6854,6854,80456.9999,12,6704.75
0,6855,6855,82657.0001,12,6888.0833
0,6856,6856,82337.9998,12,6861.5
0,6857,6857,80957.0001,12,6746.4167
0,6858,6858,81426.9999,12,6785.5833
0,6859,6859,78410.0,12,6534.1667
0,6860,6860,80824.9999,12,6735.4167
0,6861,6861,77429.0001,12,6452.4167
0,6862,6862,79616.0001,12,6634.6667
0,6863,6863,81206.0001,12,6767.1667
0,6864,6864,78987.0,12,6582.25
0,6865,6865,77735.9998,12,6478.0
0,6866,6866,76876.0,12,6406.3333
0,6867,6867,79505.0001,12,6625.4167
0,6868,6868,81407.9998,12,6784.0
0,6869,6869,82495.0001,12,6874.5833
0,6870,6870,79584.0001,12,6632.0
0,6871,6871,77926.9999,12,6493.9167
0,6872,6872,78670.9999,12,6555.9167
0,6873,6873,81213.0001,12,6767.75
0,6874,6874,84998.0,12,7083.1667
0,6875,6875,81791.0,12,6815.9167
0,6876,6876,82857.9998,12,6904.8333
0,6877,6877,89049.0003,12,7420.75
0,6878,6878,80326.0001,12,6693.8333
0,6879,6879,76739.9998,12,6395.0
0,6880,6880,76367.0001,12,6363.9167
0,6881,6881,82203.0001,12,6850.25
0,6882,6882,80513.9999,12,6709.5
0,6883,6883,83992.0001,12,6999.3333
0,6884,6884,83755.0,12,6979.5833
0,6885,6885,82596.0,11,7508.7273
0,6886,6886,79285.0001,11,7207.7273
0,6887,6887,76838.9999,11,6985.3636
0,6888,6888,76235.0,11,6930.4545
0,6889,6889,81163.0001,11,7378.4546
0,6890,6890,78051.0,11,7095.5455
0,6891,6891,78877.9999,11,7170.7273
0,6892,6892,77092.0001,11,7008.3636
0,6893,6893,75672.0002,11,6879.2727
0,6894,6894,79007.0001,11,7182.4546
0,6895,6895,79859.9999,11,7260.0
0,6896,6896,77541.0,11,7049.1818
0,6897,6897,77352.0002,11,7032.0
0,6898,6898,77817.9998,11,7074.3636
0,6899,6899,76660.0,11,6969.0909
0,6900,6900,77702.9998,11,7063.9091
0,6901,6901,83603.0002,11,7600.2727
0,6902,6902,82502.0001,11,7500.1818
0,6903,6903,80218.9999,11,7292.6364
0,6904,6904,76241.9999,11,6931.0909
0,6905,6905,75579.0,11,6870.8182
0,6906,6906,80646.9998,11,7331.5454
0,6907,6907,79372.0002,11,7215.6364
0,6908,6908,78405.9999,11,7127.8182
0,6909,6909,76696.0001,11,6972.3636
0,6910,6910,78870.9998,11,7170.0909
0,6911,6911,77950.0004,11,7086.3637
0,6912,6912,78447.9998,11,7131.6363
0,6913,6913,77944.9999,11,7085.9091
0,6914,6914,80442.9998,11,7313.0
0,6915,6915,78510.0,11,7137.2727
0,6916,6916,76916.0,11,6992.3636
0,6917,6917,77761.9998,11,7069.2727
0,6918,6918,77592.0,11,7053.8182
0,6919,6919,78539.9998,11,7140.0
0,6920,6920,77726.0001,11,7066.0
0,6921,6921,77387.0,11,7035.1818
0,6922,6922,80124.0001,11,7284.0
0,6923,6923,79585.9998,11,7235.0909
0,6924,6924,77288.0001,11,7026.1818
0,6925,6925,78741.0001,11,7158.2727
0,6926,6926,77876.9999,11,7079.7273
0,6927,6927,76528.0004,11,6957.0909
0,6928,6928,78719.9999,11,7156.3636
0,6929,6929,79602.9997,11,7236.6363
0,6930,6930,80058.0002,11,7278.0
0,6931,6931,77513.0,11,7046.6364
0,6932,6932,78590.0,11,7144.5455
0,6933,6933,77528.9998,11,7048.0909
0,6934,6934,76398.9999,11,6945.3636
0,6935,6935,80668.9999,11,7333.5454
0,6936,6936,78210.0002,11,7110.0
0,6937,6937,78466.9999,11,7133.3636
0,6938,6938,77277.0,11,7025.1818
0,6939,6939,80149.0,11,7286.2727
0,6940,6940,77367.0,11,7033.3636
0,6941,6941,77596.0001,11,7054.1818
0,6942,6942,78846.9999,11,7167.9091
0,6943,6943,78515.0,11,7137.7273
0,6944,6944,80071.0001,11,7279.1818
0,6945,6945,80712.0,11,7337.4545
0,6946,6946,80377.0,11,7307.0
0,6947,6947,77269.0002,11,7024.4546
0,6948,6948,75367.0,11,6851.5455
0,6949,6949,75926.0,11,6902.3636
0,6950,6950,74861.9999,11,6805.6364
0,6951,6951,82618.0,11,7510.7273
0,6952,6952,80251.9999,11,7295.6364
0,6953,6953,76057.0003,11,6914.2728
0,6954,6954,76951.9999,11,6995.6364
0,6955,6955,77966.9999,11,7087.9091
0,6956,6956,81703.9999,11,7427.6364
0,6957,6957,79229.0001,11,7202.6364
0,6958,6958,78124.0001,11,7102.1818
0,6959,6959,81105.0001,11,7373.1818
0,6960,6960,77715.0,11,7065.0
0,6961,6961,79911.9998,11,7264.7273
0,6962,6962,77536.0001,11,7048.7273
0,6963,6963,76843.9999,11,6985.8182
0,6964,6964,79698.0,11,7245.2727
0,6965,6965,82658.0,11,7514.3636
0,6966,6966,77187.0,11,7017.0
0,6967,6967,75699.0001,11,6881.7273
0,6968,6968,79701.9999,11,7245.6364
0,6969,6969,79760.0,11,7250.9091
0,6970,6970,80461.0001,11,7314.6364
0,6971,6971,81773.0,11,7433.9091
0,6972,6972,81651.0,11,7422.8182
0,6973,6973,80463.0001,11,7314.8182
0,6974,6974,78067.0,11,7097.0
0,6975,6975,81356.0001,11,7396.0
0,6976,6976,82354.9999,11,7486.8182
0,6977,6977,78673.0001,11,7152.0909
0,6978,6978,83412.9999,11,7583.0
0,6979,6979,80396.0,11,7308.7273
0,6980,6980,77883.0,11,7080.2727
0,6981,6981,78327.0,11,7120.6364
0,6982,6982,76484.9999,11,6953.1818
0,6983,6983,78422.9999,11,7129.3636
0,6984,6984,80663.0001,11,7333.0
0,6985,6985,79452.9998,11,7223.0
0,6986,6986,74950.0,11,6813.6364
0,6987,6987,76314.0,11,6937.6364
0,6988,6988,78097.0,11,7099.7273
0,6989,6989,76647.0001,11,6967.9091
0,6990,6990,79355.9998,11,7214.1818
0,6991,6991,81805.0002,11,7436.8182
0,6992,6992,80023.9999,11,7274.9091
0,6993,6993,81185.0002,11,7380.4546
0,6994,6994,77416.0,11,7037.8182
0,6995,6995,76517.0001,11,6956.0909
0,6996,6996,78841.0001,11,7167.3636
0,6997,6997,81967.9997,11,7451.6363
0,6998,6998,75722.0002,11,6883.8182
0,6999,6999,75595.0003,11,6872.2728
0,7000,7000,75134.9998,11,6830.4545
0,7001,7001,77311.9999,11,7028.3636
0,7002,7002,80274.0002,11,7297.6364
0,7003,7003,76038.9999,11,6912.6364
0,7004,7004,76559.0,11,6959.9091
0,7005,7005,76782.9999,11,6980.2727
0,7006,7006,82178.9999,11,7470.8182
0,7007,7007,81273.0001,11,7388.4546
0,7008,7008,78224.0,11,7111.2727
0,7009,7009,81377.9998,11,7398.0
0,7010,7010,79479.0002,11,7225.3637
0,7011,7011,77560.9999,11,7051.0
0,7012,7012,78664.0,11,7151.2727
0,7013,7013,78442.0,11,7131.0909
0,7014,7014,75198.0,11,6836.1818
0,7015,7015,78697.0001,11,7154.2727
0,7016,7016,81834.9998,11,7439.5454
0,7017,7017,79759.0001,11,7250.8182
0,7018,7018,81410.0,11,7400.9091
0,7019,7019,78429.9999,11,7130.0
0,7020,7020,76798.0001,11,6981.6364
0,7021,7021,77052.0,11,7004.7273
0,7022,7022,79426.9999,11,7220.6364
0,7023,7023,81561.0001,11,7414.6364
0,7024,7024,80178.0001,11,7288.9091
0,7025,7025,79390.0,11,7217.2727
0,7026,7026,79708.0001,11,7246.1818
0,7027,7027,78461.9999,11,7132.9091
0,7028,7028,79904.9999,11,7264.0909
0,7029,7029,78434.0001,11,7130.3636
0,7030,7030,78525.0,11,7138.6364
0,7031,7031,78723.0,11,7156.6364
0,7032,7032,79124.0,11,7193.0909
0,7033,7033,79847.9999,11,7258.9091
0,7034,7034,78539.9998,11,7140.0
0,7035,7035,79803.0002,11,7254.8182
0,7036,7036,77215.0,11,7019.5455
0,7037,7037,77374.0,11,7034.0
0,7038,7038,80588.9999,11,7326.2727
0,7039,7039,75849.0001,11,6895.3636
0,7040,7040,75866.0002,11,6896.9091
0,7041,7041,80253.9999,11,7295.8182
0,7042,7042,83709.0,11,7609.9091
0,7043,7043,82931.0004,11,7539.1819
0,7044,7044,78699.9997,11,7154.5454
0,7045,7045,79417.0002,11,7219.7273
0,7046,7046,75892.0001,11,6899.2727
0,7047,7047,78230.9999,11,7111.9091
0,7048,7048,78909.0002,11,7173.5455
0,7049,7049,80240.9999,11,7294.6364
0,7050,7050,80627.0,11,7329.7273
0,7051,7051,81259.9999,11,7387.2727
0,7052,7052,79394.9999,11,7217.7273
0,7053,7053,78730.0001,11,7157.2727
0,7054,7054,77733.0,11,7066.6364
0,7055,7055,77581.0001,11,7052.8182
0,7056,7056,79266.9998,11,7206.0909
0,7057,7057,81342.9999,11,7394.8182
0,7058,7058,77967.0002,11,7087.9091
0,7059,7059,79049.9998,11,7186.3636
0,7060,7060,77984.0001,11,7089.4546
0,7061,7061,74643.9998,11,6785.8182
0,7062,7062,79569.0,11,7233.5455
0,7063,7063,80064.9998,11,7278.6363
0,7064,7064,79418.0002,11,7219.8182
0,7065,7065,75723.9999,11,6884.0
0,7066,7066,75880.0005,11,6898.1819
0,7067,7067,77775.9998,11,7070.5454
0,7068,7068,78730.0001,11,7157.2727
0,7069,7069,79617.9999,11,7238.0
0,7070,7070,81889.0001,11,7444.4546
0,7071,7071,79798.0,11,7254.3636
0,7072,7072,76459.0,11,6950.8182
0,7073,7073,78651.0,11,7150.0909
0,7074,7074,78664.9998,11,7151.3636
0,7075,7075,80787.0001,11,7344.2727
0,7076,7076,78569.0001,11,7142.6364
0,7077,7077,77444.9999,11,7040.4545
0,7078,7078,78075.0,11,7097.7273
0,7079,7079,79106.0001,11,7191.4546
0,7080,7080,80735.0,11,7339.5455
0,7081,7081,78926.9998,11,7175.1818
0,7082,7082,79460.0002,11,7223.6364
0,7083,7083,82194.9998,11,7472.2727
0,7084,7084,79617.0001,11,7237.9091
0,7085,7085,78203.0001,11,7109.3636
0,7086,7086,77103.9997,11,7009.4545
0,7087,7087,77324.0,11,7029.4545
0,7088,7088,79657.0002,11,7241.5455
0,7089,7089,81334.9999,11,7394.0909
0,7090,7090,79330.9997,11,7211.9091
0,7091,7091,77938.0,11,7085.2727
0,7092,7092,77720.0001,11,7065.4546
0,7093,7093,77353.9999,11,7032.1818
0,7094,7094,81502.0,11,7409.2727
0,7095,7095,80396.9998,11,7308.8182
0,7096,7096,81642.0001,11,7422.0
0,7097,7097,79416.0,11,7219.6364
0,7098,7098,75752.9999,11,6886.6364
0,7099,7099,77934.9999,11,7085.0
0,7100,7100,79507.0002,11,7227.9091
0,7101,7101,81351.9999,11,7395.6364
0,7102,7102,77919.0,11,7083.5455
0,7103,7103,74893.0,11,6808.4545
0,7104,7104,77315.0001,11,7028.6364
0,7105,7105,79581.0,11,7234.6364
0,7106,7106,82433.9999,11,7494.0
0,7107,7107,79012.9999,11,7183.0
0,7108,7108,75974.9999,11,6906.8182
0,7109,7109,78868.0003,11,7169.8182
0,7110,7110,82134.9999,11,7466.8182
0,7111,7111,82257.0,11,7477.9091
0,7112,7112,78383.9998,11,7125.8182
0,7113,7113,76265.0001,11,6933.1818
0,7114,7114,77934.0,11,7084.9091
0,7115,7115,81002.0,11,7363.8182
0,7116,7116,83309.9998,11,7573.6363
0,7117,7117,79407.0002,11,7218.8182
0,7118,7118,82191.0,11,7471.9091
0,7119,7119,77561.9999,11,7051.0909
0,7120,7120,74691.9999,11,6790.1818
0,7121,7121,77903.9998,11,7082.1818
0,7122,7122,79245.0,11,7204.0909
0,7123,7123,81093.0001,11,7372.0909
0,7124,7124,79753.9998,11,7250.3636
0,7125,7125,76645.0001,11,6967.7273
0,7126,7126,76872.0002,11,6988.3637
0,7127,7127,79335.9998,11,7212.3636
0,7128,7128,80467.0001,11,7315.1818
0,7129,7129,80921.9999,11,7356.5454
0,7130,7130,80548.0002,11,7322.5455
0,7131,7131,75157.0001,11,6832.4546
0,7132,7132,77534.0002,11,7048.5455
0,7133,7133,78256.0,11,7114.1818
0,7134,7134,78535.9999,11,7139.6364
0,7135,7135,81759.0001,11,7432.6364
0,7136,7136,81259.9999,11,7387.2727
0,7137,7137,76842.9999,11,6985.7273
0,7138,7138,77887.0,11,7080.6364
0,7139,7139,77656.0003,11,7059.6364
0,7140,7140,79301.0,11,7209.1818
0,7141,7141,80457.9998,11,7314.3636
0,7142,7142,80276.0001,11,7297.8182
0,7143,7143,80828.9999,11,7348.0909
0,7144,7144,82371.9997,11,7488.3636
0,7145,7145,76940.0002,11,6994.5455
0,7146,7146,77355.0,11,7032.2727
0,7147,7147,80813.0,11,7346.6364
0,7148,7148,80053.9999,11,7277.6364
0,7149,7149,80245.0002,11,7295.0
0,7150,7150,77089.9998,11,7008.1818
0,7151,7151,76708.0004,11,6973.4546
0,7152,7152,80101.9998,11,7282.0
0,7153,7153,80946.0001,11,7358.7273
0,7154,7154,82105.9997,11,7464.1818
0,7155,7155,80921.0,11,7356.4545
0,7156,7156,77578.0003,11,7052.5455
0,7157,7157,76480.0001,11,6952.7273
0,7158,7158,78097.9998,11,7099.8182
0,7159,7159,80145.0002,11,7285.9091
0,7160,7160,79977.9999,11,7270.7273
0,7161,7161,79923.0,11,7265.7273
0,7162,7162,76749.0001,11,6977.1818
0,7163,7163,77907.9999,11,7082.5454
0,7164,7164,79262.0001,11,7205.6364
0,7165,7165,79041.0001,11,7185.5455
0,7166,7166,75725.0001,11,6884.0909
0,7167,7167,75913.9999,11,6901.2727
0,7168,7168,76471.9999,11,6952.0
0,7169,7169,77130.0004,11,7011.8182
0,7170,7170,79278.9997,11,7207.1818
0,7171,7171,81484.0001,11,7407.6364
0,7172,7172,79700.0002,11,7245.4546
0,7173,7173,76258.0001,11,6932.5455
0,7174,7174,77865.9999,11,7078.7273
0,7175,7175,79884.9998,11,7262.2727
0,7176,7176,80341.0001,11,7303.7273
0,7177,7177,79750.0001,11,7250.0
0,7178,7178,75174.0,11,6834.0
0,7179,7179,78807.0002,11,7164.2727
0,7180,7180,77945.9999,11,7086.0
0,7181,7181,82059.0003,11,7459.9091
0,7182,7182,81129.9998,11,7375.4545
0,7183,7183,80688.0001,11,7335.2727
0,7184,7184,79099.0001,11,7190.8182
0,7185,7185,75295.0,11,6845.0
0,7186,7186,78596.0001,11,7145.0909
0,7187,7187,81515.9998,11,7410.5454
0,7188,7188,80009.0003,11,7273.5455
0,7189,7189,78398.9998,11,7127.1818
0,7190,7190,79074.0,11,7188.5455
0,7191,7191,80155.0,11,7286.8182
0,7192,7192,79778.0,11,7252.5455
0,7193,7193,79419.0,11,7219.9091
0,7194,7194,80494.0,11,7317.6364
0,7195,7195,80507.0001,11,7318.8182
0,7196,7196,78878.0,11,7170.7273
0,7197,7197,77307.0002,11,7027.9091
0,7198,7198,81077.9999,11,7370.7273
0,7199,7199,81500.9999,11,7409.1818
0,7200,7200,77372.0001,11,7033.8182
0,7201,7201,76608.9998,11,6964.4545
0,7202,7202,81306.9999,11,7391.5454
0,7203,7203,82607.9999,11,7509.8182
0,7204,7204,80475.0,11,7315.9091
0,7205,7205,80414.0,11,7310.3636
0,7206,7206,81696.9999,11,7427.0
0,7207,7207,81658.0001,11,7423.4546
0,7208,7208,82093.0001,11,7463.0
0,7209,7209,79191.0,11,7199.1818
0,7210,7210,78544.0,11,7140.3636
0,7211,7211,77166.9998,11,7015.1818
0,7212,7212,78186.0001,11,7107.8182
0,7213,7213,80774.9999,11,7343.1818
0,7214,7214,80355.0,11,7305.0
0,7215,7215,79380.0001,11,7216.3636
0,7216,7216,83231.9998,11,7566.5454
0,7217,7217,80897.0,11,7354.2727
0,7218,7218,77330.0,11,7030.0
0,7219,7219,78286.0001,11,7116.9091
0,7220,7220,82185.9999,11,7471.4545
0,7221,7221,80380.0001,11,7307.2727
0,7222,7222,81209.9999,11,7382.7273
0,7223,7223,78345.0,11,7122.2727
0,7224,7224,76552.0,11,6959.2727
0,7225,7225,78337.0,11,7121.5455
0,7226,7226,78265.0,11,7115.0
0,7227,7227,78857.0001,11,7168.8182
0,7228,7228,77509.0001,11,7046.2727
0,7229,7229,80664.0,11,7333.0909
0,7230,7230,77765.0,11,7069.5455
0,7231,7231,81035.0,11,7366.8182
0,7232,7232,78775.0001,11,7161.3636
0,7233,7233,80532.0002,11,7321.0909
0,7234,7234,78272.9996,11,7115.7272
0,7235,7235,78660.0,11,7150.9091
