position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
148,1395.0008,1326.4856,788.2277,9963.3334,150,decode
149,1390.9316,1316.9076,795.4752,9389.9999,150,decode
150,1407.3105,1420.6991,811.07,10655.6667,150,decode
151,1392.9326,1306.2289,810.161,9530.6666,150,decode
152,1397.1395,1341.2398,821.4132,9665.3333,150,decode
153,1387.1741,1299.5347,804.4653,9594.3334,150,decode
154,1403.2657,1388.2492,804.8265,10028.3334,150,decode
155,1387.7054,1311.6019,810.15,9416.6667,150,decode
156,1394.7707,1313.6984,825.5607,9684.0,150,decode
157,1390.0814,1313.9382,808.5196,9589.6666,150,decode
158,1428.5074,1511.0909,806.8235,10013.0,150,decode
159,1388.6517,1312.5495,819.2255,9881.0,150,decode
160,1396.0343,1325.0125,813.5234,9555.0001,150,decode
161,1384.3998,1355.3843,812.2479,10836.3334,150,decode
162,1383.6826,1338.1141,805.2222,9841.6667,150,decode
163,1378.2126,1293.6776,785.396,9657.0001,150,decode
164,1376.9777,1314.2123,798.0935,9857.3333,150,decode
165,1392.1944,1350.783,791.7407,9483.6666,150,decode
166,1403.4297,1349.343,811.8291,9967.6668,150,decode
167,1380.2769,1298.7541,828.0656,9540.0,150,decode
168,1379.8468,1350.3502,798.42,10915.6667,150,decode
169,1379.8782,1350.0193,797.0594,10310.6666,150,decode
170,1401.0809,1318.4598,785.4808,9658.6667,150,decode
171,1363.8976,1264.9897,793.5437,9634.0,150,decode
172,1343.7334,1165.83,803.4811,9452.0001,150,decode
173,1356.9109,1216.949,810.7129,10967.3334,150,decode
174,1342.4618,1187.7384,798.4082,9329.3332,150,decode
175,1342.0263,1126.5435,803.5,9594.0,150,decode
176,1337.0783,1128.0601,780.8302,9493.6667,150,decode
177,1362.0509,1243.3848,795.8041,9894.6667,150,decode
178,1324.6728,1097.6851,797.0943,9309.6667,150,decode
179,1336.0693,1127.6338,801.6226,9561.3333,150,decode
180,1342.1435,1144.6209,811.4667,9390.0,150,decode
181,1334.9416,1143.8131,786.1782,9981.3334,150,decode
182,1343.6551,1154.8578,796.3564,9323.6666,150,decode
183,1349.3344,1183.6624,810.3431,9580.3333,150,decode
184,1334.814,1118.3182,814.4412,9438.0,150,decode
185,1357.29,1248.0528,802.0891,10944.0,150,decode
186,1349.3787,1160.2568,788.1683,9182.6667,150,decode
187,1331.4407,1131.6605,812.6095,9843.0001,150,decode
188,1354.8157,1187.7453,822.1229,10013.3333,150,decode
189,1338.2791,1161.7208,814.1597,9584.3334,150,decode
190,1338.6841,1152.5079,788.2277,9719.0,150,decode
191,1386.6397,1264.0525,795.4752,9394.6666,150,decode
192,1351.7015,1212.8107,812.1583,11057.3335,150,decode
193,1336.7421,1126.574,811.07,9173.6666,150,decode
194,1343.7593,1158.3214,814.5981,9645.9999,150,decode
195,1343.9043,1162.3592,804.4653,10312.3333,150,decode
196,1350.7098,1201.214,815.25,9699.3333,150,decode
197,1372.2631,1202.9267,812.2479,9963.3334,150,decode
198,1339.2604,1127.2617,804.8265,9389.9999,150,decode
199,1359.2538,1250.9456,808.5196,10655.6667,150,decode
200,1343.0022,1137.3901,806.8235,9424.3334,150,decode
201,1337.5502,1137.9824,804.3942,9665.3333,150,decode
202,1344.0487,1174.733,805.2222,9594.3334,150,decode
203,1337.6193,1138.2784,785.4808,9813.0,150,decode
204,1342.8751,1150.515,798.0935,9416.6667,150,decode
205,1333.3796,1133.3943,791.7407,9684.0,150,decode
206,1348.71,1182.1399,785.396,9589.6666,150,decode
207,1338.4364,1147.7236,819.3333,9506.6667,150,decode
208,1344.367,1153.1589,819.4298,9881.0,150,decode
209,1338.6448,1122.4517,821.405,9425.3333,150,decode
210,1353.208,1222.2387,798.42,10836.3334,150,decode
211,1333.477,1105.0893,801.4563,9038.6666,150,decode
212,1341.9773,1148.3581,797.0594,9657.0001,150,decode
213,1335.0965,1133.4854,793.5437,9506.0,150,decode
214,1364.4218,1166.5992,816.434,9483.6666,150,decode
215,1347.8032,1192.5096,817.3729,9763.0001,150,decode
216,1332.2844,1118.0727,803.5,9540.0,150,decode
217,1347.9848,1207.7282,780.8302,10915.6667,150,decode
218,1344.0622,1157.3248,809.7642,9288.0,150,decode
219,1336.7488,1133.8015,797.0943,9658.6667,150,decode
220,1334.6106,1131.5123,801.6226,9482.6666,150,decode
221,1316.1046,1011.6764,795.8041,7203.2501,150,decode
222,1326.2474,1080.1827,797.3679,8287.0,150,decode
223,1328.0008,1083.6579,814.3398,8452.2499,150,decode
224,1321.8785,1020.7316,786.1782,7297.5,150,decode
225,1329.1966,1088.8338,796.3564,8525.75,150,decode
226,1329.85,1105.9261,805.2075,8862.7501,150,decode
227,1348.6301,1074.2488,805.35,7217.0,150,decode
228,1328.5583,1089.0121,802.0891,8533.25,150,decode
229,1319.9646,1034.2322,788.1683,7219.25,150,decode
230,1313.2999,1017.743,824.3333,7269.75,150,decode
231,1335.0354,1123.1406,820.3438,8620.5,150,decode
232,1327.1,1062.9002,823.9184,8397.75,150,decode
233,1325.955,1030.0024,788.2277,7316.0001,150,decode
