round,step,time_s,step_energy_mj,num_active,num_prefill
0,293,18.9787,44603.0,30,0
0,294,19.0389,44405.9999,30,0
0,295,19.0993,46138.0,30,0
0,296,19.1619,43442.0,30,0
0,297,19.2201,43041.0,30,0
0,298,19.2796,43132.0,30,0
0,299,19.3399,42869.0001,30,0
0,300,19.4001,42974.9999,30,0
0,301,19.4603,43216.0001,30,0
0,302,19.5208,42941.0001,30,0
0,303,19.5806,43196.9999,30,0
0,304,19.641,42878.0,30,0
0,305,19.701,43089.0,30,0
0,306,19.7613,42416.9999,30,0
0,307,19.8239,41723.0,30,0
0,308,19.8833,43405.0001,30,0
0,309,19.942,44131.9999,30,0
0,310,20.0018,45745.0,0,1
0,311,20.0696,42730.0,31,0
0,312,20.1298,40579.9999,31,0
0,313,20.1866,42474.9999,31,0
0,314,20.2448,44013.0,31,0
0,315,20.3027,44185.0002,31,0
0,316,20.3628,44464.9999,31,0
0,317,20.4229,45186.0,31,0
0,318,20.4843,44200.0,31,0
0,319,20.5437,43503.0,31,0
0,320,20.604,43298.0001,31,0
0,321,20.6638,43307.9997,31,0
0,322,20.7237,43069.0001,31,0
0,323,20.784,43385.0,31,0
0,324,20.8442,43077.9999,31,0
0,325,20.9042,43334.0,31,0
0,326,20.9647,43416.9999,31,0
0,327,21.0243,44495.0,31,0
0,328,21.0846,44704.0,31,0
0,329,21.1451,44401.0001,31,0
0,330,21.2053,44739.9999,31,0
0,331,21.266,44459.9999,31,0
0,332,21.3253,44401.0003,31,0
0,333,21.3855,44859.0,31,0
0,334,21.4457,44583.9999,31,0
0,335,21.5058,44712.0,31,0
0,336,21.566,44550.0001,31,0
0,337,21.6259,44525.9999,31,0
0,338,21.6863,42697.0,31,0
0,339,21.7442,44571.0,31,0
0,340,21.8067,44503.0,31,0
0,341,21.8666,44538.0,31,0
0,342,21.9266,44459.0,31,0
0,343,21.9869,42709.0001,31,0
0,344,22.045,43806.0002,0,1
0,345,22.1103,43270.9998,32,0
0,346,22.1691,44057.0,32,0
0,347,22.2272,45293.9999,32,0
0,348,22.2877,44919.0,32,0
0,349,22.3478,45094.0002,32,0
0,350,22.408,45059.9998,32,0
0,351,22.4681,43250.0,32,0
0,352,22.526,44875.0,32,0
0,353,22.5884,45013.9998,32,0
0,354,22.6486,43043.0001,32,0
0,355,22.7064,43026.9998,32,0
0,356,22.7665,43079.9999,32,0
0,357,22.8267,43166.0001,32,0
0,358,22.8874,42916.0,32,0
0,359,22.947,43150.9997,32,0
0,360,23.0074,42870.9999,32,0
0,361,23.0674,43035.0,32,0
0,362,23.1275,43216.0003,32,0
0,363,23.1877,43074.9999,32,0
0,364,23.2477,43204.0,32,0
0,365,23.308,43332.9998,32,0
0,366,23.368,43046.0001,32,0
0,367,23.4281,45074.9999,32,0
0,368,23.4904,45637.0001,32,0
0,369,23.5511,44654.9999,32,0
0,370,23.6111,43046.0002,32,0
0,371,23.6687,42946.9999,32,0
0,372,23.7287,42976.9999,32,0
0,373,23.7889,42976.0001,32,0
0,374,23.849,43035.0,32,0
0,375,23.9092,42826.9999,32,0
0,376,23.9693,43176.9999,32,0
0,377,24.0296,59222.9999,0,1
0,378,24.0955,47213.0001,33,0
0,379,24.1541,47173.0001,33,0
0,380,24.2125,47712.9998,33,0
0,381,24.2732,48453.9999,33,0
0,382,24.3331,47851.0002,33,0
0,383,24.393,48234.0,33,0
0,384,24.4533,48088.0001,33,0
0,385,24.5134,48200.0,33,0
0,386,24.5737,47753.9999,33,0
0,387,24.6337,46847.0,33,0
0,388,24.6918,45951.9999,33,0
0,389,24.751,45550.0002,33,0
0,390,24.8112,45925.0,33,0
0,391,24.8714,45906.9998,33,0
0,392,24.9313,45852.0,33,0
0,393,24.9917,45816.0002,33,0
0,394,25.0517,45801.9998,33,0
0,395,25.1119,45752.9999,33,0
0,396,25.172,45997.0001,33,0
0,397,25.2321,46051.9998,33,0
0,398,25.2922,45994.0002,33,0
0,399,25.3523,46035.0001,33,0
0,400,25.4125,45985.0,33,0
0,401,25.4727,46035.9999,33,0
0,402,25.5326,45883.0,33,0
0,403,25.5929,45723.9999,33,0
0,404,25.6534,45954.0,33,0
0,405,25.7132,46062.0,33,0
0,406,25.7734,45944.0,33,0
0,407,25.8335,47176.0,33,0
0,408,25.8947,47812.0,33,0
0,409,25.9549,46849.9999,33,0
0,410,26.0151,46436.0,0,1
0,411,26.0834,44926.9999,34,0
0,412,26.1436,45488.0003,34,0
0,413,26.2044,45619.9999,34,0
0,414,26.2638,45258.0,34,0
0,415,26.3239,45721.0,34,0
0,416,26.3843,45312.9998,34,0
0,417,26.4443,45554.0001,34,0
0,418,26.5054,45615.9998,34,0
0,419,26.5645,45600.0001,34,0
0,420,26.6246,45430.0002,34,0
0,421,26.6849,45728.9999,34,0
0,422,26.745,45563.0001,34,0
0,423,26.805,45401.9998,34,0
0,424,26.8652,45472.0,34,0
0,425,26.9253,45316.0001,34,0
0,426,26.9849,45368.9998,34,0
0,427,27.0459,45656.0,33,0
0,428,27.108,48739.9998,33,0
0,429,27.1702,47352.0002,33,0
0,430,27.2303,47915.9999,33,0
0,431,27.2902,45819.0002,33,0
0,432,27.3468,43714.9997,33,0
0,433,27.4038,46394.0003,33,0
0,434,27.4628,46120.9998,33,0
0,435,27.5218,45979.0,33,0
0,436,27.5815,47274.0,33,0
0,437,27.6406,46415.0,33,0
0,438,27.6986,47112.0003,33,0
0,439,27.7586,46735.0,33,0
0,440,27.8192,46729.0,33,0
0,441,27.879,47173.9999,33,0
0,442,27.9392,46673.9999,33,0
0,443,27.9996,47138.0002,33,0
0,444,28.0597,51345.9998,0,1
0,445,28.1245,46459.9999,34,0
0,446,28.1844,46189.0001,34,0
0,447,28.2433,46652.0,34,0
0,448,28.3007,46625.9999,34,0
0,449,28.3609,46381.0003,34,0
0,450,28.4204,46790.9999,34,0
0,451,28.4804,46893.9999,34,0
0,452,28.5406,46800.0002,34,0
0,453,28.6006,47056.0,34,0
0,454,28.6609,47841.9999,34,0
0,455,28.7217,46717.9999,34,0
0,456,28.7811,46960.0002,34,0
0,457,28.8416,46856.0001,34,0
0,458,28.9014,46970.9998,34,0
0,459,28.9616,46935.0002,34,0
0,460,29.0217,47224.0,34,0
0,461,29.0819,47099.0,34,0
0,462,29.1419,47032.9998,34,0
0,463,29.202,46776.0001,34,0
0,464,29.2623,46894.9999,34,0
0,465,29.3223,47276.0001,34,0
0,466,29.3827,46972.9999,34,0
0,467,29.4428,47267.0001,34,0
0,468,29.5027,47443.0,34,0
0,469,29.5628,46922.0001,34,0
0,470,29.623,47431.0001,34,0
0,471,29.683,47156.9999,34,0
0,472,29.7432,46739.0,34,0
0,473,29.8033,47129.9999,34,0
0,474,29.8639,46964.0001,34,0
0,475,29.9236,47365.9999,34,0
0,476,29.9838,47102.0001,34,0
0,477,30.0439,60358.9998,0,1
0,478,30.1088,47365.0001,35,0
0,479,30.1696,46906.0,35,0
0,480,30.229,47033.0,35,0
0,481,30.2891,47003.9998,35,0
0,482,30.3491,46675.0001,35,0
0,483,30.4081,47479.0001,35,0
0,484,30.4659,46653.0001,35,0
0,485,30.5249,47711.0,35,0
0,486,30.5851,47316.9998,35,0
0,487,30.6452,47134.9999,35,0
0,488,30.7055,47301.0001,35,0
0,489,30.7655,47144.0001,35,0
0,490,30.8257,47437.0,35,0
0,491,30.8859,47255.9999,35,0
0,492,30.9459,47569.0002,35,0
0,493,31.0071,47339.0,35,0
0,494,31.0665,47726.0001,35,0
0,495,31.1267,48164.9998,35,0
0,496,31.1869,47199.0,35,0
0,497,31.247,47420.0001,35,0
0,498,31.3071,47846.9999,35,0
0,499,31.3671,48061.0,35,0
0,500,31.428,47309.0,35,0
0,501,31.4879,47757.0,35,0
0,502,31.5476,47413.9999,35,0
0,503,31.6079,47841.0001,35,0
0,504,31.668,48028.0,35,0
0,505,31.7286,47222.0001,35,0
0,506,31.7885,47675.9999,35,0
0,507,31.8485,47491.0002,35,0
0,508,31.9087,47414.0,35,0
0,509,31.9687,47453.9999,35,0
0,510,32.029,46112.0001,0,1
0,511,32.0966,45681.0,36,0
0,512,32.1568,45206.0,36,0
0,513,32.2169,49099.9999,36,0
0,514,32.2809,48690.0001,36,0
0,515,32.3414,48967.9999,36,0
0,516,32.4013,48867.0,36,0
0,517,32.4626,49458.9999,36,0
0,518,32.525,47416.9999,36,0
0,519,32.5855,49159.0003,36,0
0,520,32.6501,46989.9999,36,0
0,521,32.7102,47820.0001,36,0
0,522,32.7702,48204.0,36,0
0,523,32.8311,47563.9999,36,0
0,524,32.8906,48083.0002,36,0
0,525,32.9506,48104.9998,36,0
0,526,33.0112,48323.0002,36,0
0,527,33.071,49228.9999,36,0
0,528,33.1331,47964.0002,36,0
0,529,33.1922,47357.9999,36,0
0,530,33.2523,47752.9999,36,0
0,531,33.3118,47961.0001,36,0
0,532,33.3723,49920.9999,36,0
0,533,33.4367,48643.9999,36,0
0,534,33.4974,45899.9999,36,0
0,535,33.5574,47264.0002,36,0
0,536,33.6162,48109.9999,36,0
0,537,33.6769,47895.0002,36,0
0,538,33.7364,48251.0,36,0
0,539,33.7968,48013.9999,36,0
0,540,33.857,47915.0,36,0
0,541,33.9169,47989.0,36,0
0,542,33.978,49410.0001,36,0
0,543,34.0413,55749.9998,0,1
0,544,34.1071,48794.0,37,0
0,545,34.1666,48037.9999,37,0
0,546,34.2246,49027.0001,37,0
0,547,34.2854,48687.0,37,0
0,548,34.3452,48494.0,37,0
0,549,34.4051,46309.9999,37,0
0,550,34.4627,46031.0003,37,0
0,551,34.5229,49178.0,37,0
0,552,34.5862,48489.0,37,0
0,553,34.646,48648.0,37,0
0,554,34.7061,48794.0,37,0
0,555,34.7661,48731.9999,37,0
0,556,34.8266,49467.0001,37,0
0,557,34.8878,48647.0,37,0
0,558,34.9475,48897.0002,37,0
0,559,35.0071,49522.9999,37,0
0,560,35.0674,48684.0,37,0
0,561,35.1274,48920.0,37,0
0,562,35.188,50313.0,37,0
0,563,35.2501,48086.0,37,0
0,564,35.3097,48124.0002,37,0
0,565,35.3704,48238.9997,37,0
0,566,35.4305,47962.0001,37,0
0,567,35.4897,49232.0,37,0
0,568,35.5548,47128.0,37,0
0,569,35.6154,47806.0,37,0
0,570,35.6779,47960.0,37,0
0,571,35.7381,48347.9999,37,0
0,572,35.7989,48425.0,37,0
0,573,35.8602,48460.0002,37,0
0,574,35.9197,47721.9998,37,0
0,575,35.979,47312.0,37,0
0,576,36.0391,44822.0,0,1
0,577,36.1065,48397.9999,38,0
0,578,36.1699,48643.9999,38,0
0,579,36.2292,49110.0001,38,0
0,580,36.2903,48961.0,38,0
0,581,36.3503,49476.0,38,0
0,582,36.4104,49007.0,38,0
0,583,36.4724,50156.0,38,0
0,584,36.5321,48280.0002,38,0
0,585,36.5906,47981.0001,38,0
0,586,36.6505,48261.9998,38,0
0,587,36.7107,49105.9999,38,0
0,588,36.771,49524.9999,38,0
0,589,36.8336,47561.0003,38,0
0,590,36.8984,48573.9998,38,0
0,591,36.9615,48096.0001,38,0
0,592,37.0218,48548.0,38,0
0,593,37.0834,48409.9998,38,0
0,594,37.1453,48477.9999,38,0
0,595,37.2052,48224.0002,38,0
0,596,37.2652,48364.9999,38,0
0,597,37.3262,48247.9999,38,0
0,598,37.3863,48329.9999,38,0
0,599,37.4466,48324.9999,38,0
0,600,37.5071,46161.0,38,0
0,601,37.5682,45967.9999,38,0
0,602,37.628,51775.0001,38,0
0,603,37.6993,48926.9998,38,0
0,604,37.7632,48262.0002,38,0
0,605,37.8234,47801.9998,38,0
0,606,37.8839,48779.0,38,0
0,607,37.9463,48833.0003,38,0
0,608,38.0096,69044.0,0,1
0,609,38.0767,49968.0001,39,0
0,610,38.1372,49187.9997,39,0
0,611,38.2044,51019.0001,39,0
0,612,38.2697,46198.0001,39,0
0,613,38.3306,47458.0002,39,0
0,614,38.3937,48691.9998,39,0
0,615,38.4557,49402.0,39,0
0,616,38.5158,49008.0001,39,0
0,617,38.5763,49445.0001,39,0
0,618,38.6361,49297.0002,39,0
0,619,38.6961,49494.9998,39,0
0,620,38.7568,48949.0,39,0
0,621,38.8167,49263.0002,39,0
0,622,38.8767,48906.9997,39,0
0,623,38.937,49222.0001,39,0
0,624,38.9968,49527.9999,39,0
0,625,39.0573,49123.0001,39,0
0,626,39.1173,49070.0001,39,0
0,627,39.1774,49703.0001,39,0
0,628,39.2377,49093.9999,39,0
0,629,39.2983,49489.0001,39,0
0,630,39.358,49191.0,39,0
0,631,39.4181,49334.9999,39,0
0,632,39.4784,49415.0,39,0
0,633,39.5386,49222.0001,39,0
0,634,39.5987,49349.9998,39,0
0,635,39.6587,49193.0002,39,0
0,636,39.7189,49435.9999,39,0
0,637,39.7789,49299.0,39,0
0,638,39.8394,49249.0002,39,0
0,639,39.8992,49457.9998,39,0
0,640,39.9593,49433.0001,39,0
0,641,40.0195,54510.0,0,1
0,642,40.088,49199.0,40,0
0,643,40.1489,49158.9997,40,0
0,644,40.2092,48675.0001,40,0
0,645,40.2691,49047.0001,40,0
0,646,40.3292,49309.0001,40,0
0,647,40.3893,49364.0,40,0
0,648,40.4495,48632.0001,40,0
0,649,40.5097,49111.9998,40,0
0,650,40.5696,48635.0,40,0
0,651,40.6298,52885.0002,40,0
0,652,40.6989,49328.9998,40,0
0,653,40.7611,49761.0002,40,0
0,654,40.8215,49650.9999,40,0
0,655,40.8813,49954.0,40,0
0,656,40.9416,49590.0002,40,0
0,657,41.0018,49971.9996,40,0
0,658,41.0617,49827.0003,40,0
0,659,41.1219,49822.9998,40,0
0,660,41.182,50235.0001,40,0
0,661,41.2426,49991.0001,40,0
0,662,41.3024,49522.0001,40,0
0,663,41.3624,49775.9997,40,0
0,664,41.4224,49906.0003,40,0
0,665,41.4827,50242.0,40,0
0,666,41.5433,49543.9998,40,0
0,667,41.6031,50025.0002,40,0
0,668,41.6637,49437.0,40,0
0,669,41.7232,49604.9998,40,0
0,670,41.7833,50076.0002,40,0
0,671,41.8439,49821.9999,40,0
0,672,41.9038,49597.0,40,0
0,673,41.9639,49920.0,40,0
0,674,42.0246,46690.0001,0,1
0,675,42.0921,48484.0001,41,0
0,676,42.1526,49038.9999,41,0
0,677,42.2128,48690.0001,41,0
0,678,42.2728,48886.0,41,0
0,679,42.3329,49160.9999,41,0
0,680,42.3932,49073.0,41,0
0,681,42.4535,48577.9998,41,0
0,682,42.5134,48931.0001,41,0
0,683,42.5734,49179.0,41,0
0,684,42.6336,49197.0,41,0
0,685,42.694,49133.9998,41,0
0,686,42.7543,49096.0001,41,0
0,687,42.8145,48745.0001,41,0
0,688,42.8744,48851.9999,41,0
0,689,42.9344,49281.0001,41,0
0,690,42.9946,49237.9999,41,0
0,691,43.055,48884.9999,41,0
0,692,43.115,48929.0001,41,0
0,693,43.1752,48900.9998,41,0
0,694,43.2352,49230.0001,41,0
0,695,43.2956,48630.0,41,0
0,696,43.3553,48942.0002,41,0
0,697,43.4155,49373.9998,41,0
0,698,43.4757,48798.0001,41,0
0,699,43.5357,48821.0001,41,0
0,700,43.5959,49067.9998,41,0
0,701,43.6564,48789.9998,41,0
0,702,43.717,49004.0003,41,0
0,703,43.7769,48739.9999,41,0
0,704,43.8367,48777.0,41,0
0,705,43.897,48482.0,41,0
0,706,43.9571,48955.0002,41,0
0,707,44.0171,51106.9999,0,1
0,708,44.0811,48764.0001,42,0
0,709,44.1421,49916.9999,42,0
0,710,44.2065,50429.0,42,0
0,711,44.2702,51068.0001,42,0
0,712,44.3375,49657.9999,42,0
0,713,44.3994,50705.0002,42,0
0,714,44.4612,49434.0,42,0
0,715,44.5221,48694.0,42,0
0,716,44.583,48169.0001,42,0
0,717,44.6426,48666.9999,42,0
0,718,44.7031,49251.0,42,0
0,719,44.7659,47651.9998,42,0
0,720,44.8279,47773.0001,42,0
0,721,44.888,47912.9999,42,0
0,722,44.9481,47450.9999,42,0
0,723,45.0082,48913.9999,42,0
0,724,45.0705,50294.0003,42,0
0,725,45.1322,52329.0,42,0
0,726,45.1996,49002.0001,42,0
0,727,45.2597,49191.0002,42,0
0,728,45.3199,49026.9998,42,0
0,729,45.3801,49333.0001,42,0
0,730,45.4403,49086.0001,42,0
0,731,45.5001,48939.9998,42,0
0,732,45.5602,49490.0002,42,0
0,733,45.6212,49269.9997,42,0
0,734,45.6811,48731.0002,42,0
0,735,45.7411,48798.9999,42,0
0,736,45.8007,48855.9999,42,0
0,737,45.8609,49135.0,42,0
0,738,45.9211,48714.0002,42,0
0,739,45.9811,49048.9998,42,0
0,740,46.0413,55522.0001,0,1
0,741,46.1055,50158.0001,43,0
0,742,46.169,49272.0001,43,0
0,743,46.2331,50255.0,43,0
0,744,46.2943,50567.9998,43,0
0,745,46.3546,50752.0,43,0
0,746,46.4152,51247.0001,43,0
0,747,46.482,49962.0001,42,0
0,748,46.5429,48941.9998,42,0
