position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
263,1293.3846,250.3139,911.5,1831.9167,145,decode
264,1288.0155,247.9222,914.15,1734.35,145,decode
265,1297.4915,255.1092,909.4,1749.7167,145,decode
266,1291.7376,252.2586,907.6333,1759.8167,145,decode
267,1283.7903,244.2207,914.9167,1711.7167,145,decode
268,1280.6191,248.338,905.4,1744.7333,145,decode
269,1290.8929,264.4289,914.1667,1831.9167,145,decode
270,1269.909,243.1315,911.1333,1734.35,145,decode
271,1276.382,250.4579,907.1333,1750.5333,145,decode
272,1284.3009,244.5829,912.75,1719.3,145,decode
273,1278.0894,243.0098,909.1833,1710.2333,145,decode
274,1282.5232,252.1122,900.1333,1744.7333,145,decode
275,1281.4188,247.7014,910.9667,1898.4833,145,decode
276,1282.2457,245.2043,913.6167,1733.6667,145,decode
277,1287.5545,259.7753,905.4167,1752.7333,145,decode
278,1288.4887,250.622,910.6102,1740.7333,145,decode
279,1286.9673,249.329,911.0167,1726.4167,145,decode
280,1290.7583,256.5458,907.75,1823.0,145,decode
281,1293.589,254.2845,911.6167,1729.95,145,decode
282,1286.2342,246.9288,905.25,1739.45,145,decode
283,1284.8295,253.2617,916.6833,1753.8333,145,decode
284,1289.3607,260.2229,908.0509,1745.15,145,decode
285,1282.0416,250.3274,912.0,1750.6333,145,decode
286,1292.7393,256.6191,909.6167,1757.3,145,decode
287,1278.0534,246.2252,908.0167,1722.25,145,decode
288,1281.8117,250.1689,914.3833,1739.45,145,decode
289,1276.5646,247.3453,902.6333,1707.6,145,decode
290,1279.8274,254.2769,908.55,1867.9667,145,decode
291,1279.3627,254.9524,907.0167,1899.9833,145,decode
292,1278.261,243.0498,900.7167,1737.0333,145,decode
293,1276.9842,247.6484,915.0833,2003.2333,145,decode
294,1274.2524,241.046,912.6667,1873.7667,145,decode
295,1270.0524,240.0302,909.0,1794.0,145,decode
296,1270.7892,242.6981,914.2667,1706.6,145,decode
297,1275.1679,250.2368,912.3333,1758.8167,145,decode
298,1269.2672,235.1055,905.4,1702.3333,145,decode
299,1273.8466,244.2105,914.1667,1684.1,145,decode
300,1278.9044,245.7682,911.1333,1707.6667,145,decode
301,1277.6747,257.3327,907.1333,1794.0,145,decode
302,1255.2816,229.4433,909.1833,1699.8667,145,decode
303,1262.7554,233.2429,914.8833,1722.1667,145,decode
304,1267.6039,238.9961,900.1333,1682.5167,145,decode
305,1270.6825,236.8556,908.4833,1692.6667,145,decode
306,1270.3885,240.5221,913.5333,1697.4667,145,decode
307,1279.4782,243.3137,905.4167,1700.9833,145,decode
308,1277.791,247.1276,910.2167,1898.4833,145,decode
309,1272.1675,246.1943,910.6102,1733.6667,145,decode
310,1264.8491,235.8946,907.75,1739.2667,145,decode
311,1270.7194,238.3528,905.25,1718.8333,145,decode
312,1267.1928,234.6874,914.1667,1708.6,145,decode
313,1269.0827,240.9098,908.4167,1823.1,145,decode
314,1263.3743,234.5247,911.3167,1698.4667,145,decode
315,1265.9857,243.7496,908.0509,1729.95,145,decode
316,1266.7866,238.5458,908.0167,1728.25,145,decode
317,1275.7925,245.1834,927.0333,1753.8333,145,decode
318,1270.7436,243.3931,914.3833,1745.15,145,decode
319,1270.2316,248.2183,902.6333,1750.6333,145,decode
320,1333.052,810.1836,908.55,10559.7667,145,decode
321,1277.6255,254.9769,907.0167,1859.9833,145,decode
322,1274.4086,251.2443,900.7167,1728.25,145,decode
323,1275.6752,258.6475,912.6667,1867.9667,145,decode
324,1271.5577,251.4227,910.7,1745.15,145,decode
325,1274.6234,254.0794,909.0,1792.0333,145,decode
326,1277.3363,259.135,912.3333,2003.2333,145,decode
327,1269.8691,243.1706,914.2667,1722.25,145,decode
328,1256.898,244.5681,905.4,1873.7667,145,decode
329,1263.5041,238.0412,917.5667,1702.05,145,decode
330,1265.5587,237.0465,911.1333,1682.1,145,decode
331,1267.1571,238.7096,907.1333,1678.7333,145,decode
332,1265.5252,238.2093,919.1525,1675.95,145,decode
333,1261.1155,240.7744,914.6,1712.35,145,decode
334,1269.927,269.9179,900.1333,1873.7667,145,decode
335,1257.8589,234.5736,910.0,1702.05,145,decode
336,1257.4199,234.7758,905.4167,1682.5167,145,decode
337,1255.3242,228.8713,909.8167,1669.6833,145,decode
338,1258.6481,232.8402,914.85,1682.0833,145,decode
339,1252.1568,232.4525,910.6102,1752.7333,145,decode
340,1241.5451,217.3958,905.25,1660.9667,145,decode
341,1254.2578,221.1903,911.6667,1685.5667,145,decode
342,1296.0896,534.4718,908.4167,7100.0667,145,decode
343,1242.5986,218.9389,912.0,1733.6667,145,decode
344,1242.3164,225.5725,909.6167,1739.2667,145,decode
345,1247.902,230.6703,908.0509,1823.0,145,decode
346,1243.6824,226.0099,908.0167,1708.6,145,decode
347,1242.2259,223.9002,914.8833,1722.9833,145,decode
348,1272.9045,275.1777,902.6333,1898.4833,145,decode
349,1249.1551,243.5863,910.2333,1733.6667,145,decode
350,1253.4154,243.1177,919.5932,1739.2667,145,decode
351,1251.9266,235.6324,900.7167,1705.5167,145,decode
352,1251.8389,238.5786,906.5667,1708.6,145,decode
353,1254.5716,244.2271,917.7833,1859.9833,145,decode
354,1246.2305,236.8789,909.4,1696.95,145,decode
355,1243.9734,228.7457,909.0,1683.85,145,decode
356,1260.766,238.5892,917.75,1899.9833,145,decode
357,1255.0234,238.8884,905.4,1867.9667,145,decode
358,1250.146,234.1691,916.7333,1792.0333,145,decode
359,1245.1816,224.1902,906.1167,1689.7833,145,decode
360,1246.1901,234.0459,907.1333,2003.2333,145,decode
361,1246.6816,227.6637,911.1333,1683.85,145,decode
362,1244.0825,226.3311,907.6667,1670.05,145,decode
363,1267.509,269.9626,900.1333,1867.9667,145,decode
364,1242.6363,228.2682,910.9667,1664.5167,145,decode
365,1247.8541,231.7715,908.7333,1689.7833,145,decode
366,1285.7859,305.8985,905.4167,2003.2333,145,decode
367,1252.2024,225.3648,907.6333,1664.4,145,decode
368,1256.5348,231.797,911.1333,1682.5167,145,decode
369,1257.3529,232.9408,905.25,1664.1667,145,decode
370,1259.0592,231.8319,910.6102,1644.1833,145,decode
371,1259.2525,233.6672,907.75,1681.2667,145,decode
372,1261.1213,234.0955,911.6167,1682.0833,145,decode
373,1260.7237,242.4002,909.6167,1685.5667,145,decode
374,1252.194,234.3486,911.3167,1650.9833,145,decode
375,1254.84,233.7781,912.15,1664.1667,145,decode
376,1245.1815,225.9043,908.0167,1644.25,145,decode
377,1250.7609,233.9424,914.8833,1823.0,145,decode
378,1251.0609,236.5751,902.6333,1682.0833,145,decode
379,1246.0573,226.9808,910.2333,1666.2333,145,decode
380,1246.3476,220.9529,915.0833,1673.9167,145,decode
381,1244.9838,231.0099,900.7167,1663.6667,145,decode
382,1243.1092,227.9729,907.0167,1649.4,145,decode
383,1243.828,231.3387,906.5667,1657.1333,145,decode
384,1249.0221,231.977,909.4,1658.0,145,decode
385,1253.9463,236.7871,909.0,1859.9833,145,decode
386,1246.1287,226.9986,916.15,1662.2833,145,decode
387,1246.8626,231.3754,905.4,1657.8333,145,decode
388,1246.8468,233.8032,912.4167,1899.9833,145,decode
389,1245.9327,228.3863,906.1167,1657.75,145,decode
390,1247.3422,233.1748,907.1333,1737.0333,145,decode
391,1243.7458,226.9308,911.1333,1674.1,145,decode
392,1246.5318,230.9231,907.6667,1792.0333,145,decode
393,1242.2903,226.0695,900.1333,1651.4167,145,decode
394,1245.4602,228.1009,910.9667,1653.8667,145,decode
395,1249.9283,231.316,908.7333,1657.75,145,decode
396,1251.2113,236.4716,905.4167,1652.3,145,decode
397,1252.2298,234.221,912.3333,1674.1,145,decode
398,1249.4641,249.5319,911.1333,1792.0333,145,decode
399,1236.5812,222.2306,905.25,1656.3167,145,decode
400,1226.2997,215.9701,908.4167,1658.9167,145,decode
401,1229.3267,209.6744,907.75,1633.3167,145,decode
402,1237.814,223.4266,909.6167,1682.5167,145,decode
403,1239.5935,225.8901,911.6167,1752.7333,145,decode
404,1232.0401,217.751,916.6833,1660.9667,145,decode
405,1227.8834,215.1929,911.3167,1681.2667,145,decode
406,1239.6196,226.6924,908.0167,1685.5667,145,decode
407,1231.6943,221.3346,916.3833,1659.95,145,decode
408,1232.9807,220.2028,902.6333,1628.2833,145,decode
409,1231.4795,216.7352,910.2333,1823.0,145,decode
410,1229.1002,213.2667,912.6667,1633.7333,145,decode
411,1230.8284,222.8681,900.7167,1700.3333,145,decode
412,1231.4435,215.9928,907.0167,1651.7833,145,decode
413,1235.7075,225.4441,906.5667,1673.9167,145,decode
414,1239.1121,222.6581,909.4,1656.65,144,decode
415,1248.2366,229.3639,914.15,1645.7667,144,decode
416,1241.2321,226.5772,909.0,1649.4,144,decode
417,1245.5492,227.3848,905.4,1610.3833,144,decode
418,1239.0442,226.5624,914.2667,1859.9833,144,decode
419,1227.849,223.6574,912.75,1696.95,144,decode
420,1241.7395,235.7997,906.1167,1899.9833,144,decode
421,1237.5166,227.5624,908.4833,1649.4333,144,decode
422,1235.5747,211.74,911.1333,1666.0667,144,decode
423,1238.8048,223.5297,900.1333,1737.0333,144,decode
424,1234.9603,224.8208,910.2167,1702.5667,144,decode
425,1243.5195,228.6608,907.6333,1652.7,144,decode
426,1239.5748,228.3003,905.4167,1648.1333,144,decode
427,1239.5098,230.1765,912.3333,1649.4333,144,decode
428,1241.2861,223.445,916.6167,1641.5,144,decode
429,1237.8951,221.0111,905.25,1617.0167,144,decode
430,1244.0593,224.2013,910.6102,1648.6,144,decode
431,1229.7431,217.2939,911.0167,1657.9667,144,decode
432,1231.3968,223.3721,907.75,1668.55,144,decode
433,1231.9601,219.9334,911.6167,1656.3167,144,decode
434,1229.0114,214.9245,912.3333,1658.9167,144,decode
435,1230.2888,223.5607,911.3167,1752.7333,144,decode
436,1229.8132,219.9086,908.0509,1633.0333,144,decode
437,1234.013,226.6897,908.0167,1657.9667,144,decode
438,1239.111,234.9902,902.6333,1685.5667,144,decode
439,1234.2863,226.8415,923.4333,1656.3167,144,decode
440,1233.4689,226.5034,912.6667,1648.5833,144,decode
441,1227.4672,214.8232,900.7167,1650.9833,144,decode
442,1231.1672,225.8628,908.55,1633.1167,144,decode
443,1232.8117,225.7947,907.0167,1823.0,144,decode
444,1234.519,222.9267,906.5667,1643.1,144,decode
445,1227.8481,214.4498,910.7,1608.4167,144,decode
446,1231.3109,227.8866,909.0,1651.7833,144,decode
447,1237.0565,227.2275,905.4,1673.9167,144,decode
448,1232.6261,219.9946,914.2667,1656.65,144,decode
449,1229.5563,217.9517,909.1833,1649.4,144,decode
450,1227.0402,226.532,906.1167,1859.9833,144,decode
451,1225.9019,220.3857,908.4833,1696.95,144,decode
452,1230.8336,227.2367,911.1333,1806.6833,144,decode
453,1239.9547,230.3841,900.1333,1673.9167,144,decode
454,1233.9229,236.511,907.6333,1899.9833,144,decode
455,1229.0951,224.4646,910.9667,1663.1,144,decode
456,1224.0397,217.4492,908.7333,1612.9833,144,decode
457,1223.2231,211.7143,905.4167,1737.0333,144,decode
458,1232.0509,224.4704,905.25,1702.5667,144,decode
459,1230.4402,222.967,908.4167,1652.7833,144,decode
460,1232.894,227.6745,911.4667,1654.85,144,decode
461,1230.2804,224.1141,910.6102,1641.5,144,decode
462,1227.5483,218.5064,907.75,1632.2833,144,decode
463,1235.2052,239.1225,911.6167,1737.0333,144,decode
464,1218.9164,212.1183,912.3333,1620.3167,144,decode
465,1224.2323,217.95,916.3833,1633.75,144,decode
466,1218.9131,214.2296,911.3167,1639.9667,144,decode
467,1226.2223,221.7685,908.0167,1752.7333,144,decode
468,1219.2753,212.6693,910.2333,1625.5333,144,decode
469,1219.9017,211.3261,902.6333,1682.5167,144,decode
470,1222.9212,214.6563,912.6667,1685.5667,144,decode
471,1224.1583,220.009,916.2667,1660.9667,144,decode
472,1222.3535,224.2121,900.7167,1681.2667,144,decode
473,1218.827,208.6553,907.0167,1645.3333,144,decode
474,1218.8989,205.1899,906.5667,1613.25,144,decode
475,1228.2887,226.9759,909.4,1682.5167,144,decode
476,1223.5473,215.7088,914.15,1823.0,144,decode
477,1223.6276,210.6885,909.0,1633.7333,144,decode
478,1226.5587,228.4877,905.4,1681.2667,144,decode
479,1228.8661,220.3915,909.1833,1646.2167,144,decode
480,1224.0281,218.8474,906.1167,1645.7667,144,decode
481,1217.3967,210.2201,907.1333,1636.7833,144,decode
482,1220.7144,212.8779,911.1333,1859.9833,144,decode
483,1228.7569,222.9454,907.6333,1696.95,144,decode
484,1222.8362,219.1282,900.1333,1643.1,144,decode
485,1215.3085,212.6129,914.8833,1597.1167,144,decode
486,1218.8731,206.3768,908.7333,1806.6833,144,decode
487,1215.62,214.4322,905.4167,1899.9833,144,decode
488,1217.9782,208.9281,905.25,1620.6667,144,decode
489,1223.7794,221.105,908.4167,1649.4,144,decode
490,1217.5012,211.5103,911.6667,1610.3833,144,decode
491,1219.516,210.4411,909.6167,1702.5667,144,decode
492,1218.3915,211.6322,907.75,1601.7167,144,decode
