position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
180,4746.7983,6184.2578,1623.1333,37008.0,90,decode
181,4824.7505,6468.2325,1603.4667,39481.0001,90,decode
182,4740.8919,6183.3209,1633.1667,37548.0,90,decode
183,4844.699,6610.4991,1625.6,39365.0,90,decode
184,4741.2791,6182.4482,1660.2667,37949.0001,90,decode
185,4786.1735,6337.6413,1658.2,36567.9998,90,decode
186,4827.0021,6516.2406,1662.931,39573.0,90,decode
187,4790.1146,6343.8958,1620.6667,37729.0001,90,decode
188,4836.1441,6522.5531,1565.4333,38507.9999,90,decode
189,4808.0594,6419.6023,1647.0667,38232.0,90,decode
190,4801.9377,6299.4412,1622.8,38594.0001,90,decode
191,4811.7543,6475.2923,1641.9,38071.0,90,decode
192,4791.9887,6335.8707,1599.2667,37919.0,90,decode
193,4795.215,6325.2576,1616.7667,37537.0002,90,decode
194,4769.9547,6364.6934,1549.6667,37883.9998,90,decode
195,4785.866,6329.3668,1546.4483,37536.0,90,decode
196,4744.6851,6280.2291,1615.3,39553.0001,90,decode
197,4774.9044,6296.7656,1617.2667,37116.0001,90,decode
198,4758.8792,6170.9627,1610.2333,37509.9999,90,decode
199,4809.0164,6401.7085,1672.4667,38861.0003,90,decode
200,4756.3483,6212.4743,1619.9,37500.9998,90,decode
201,4803.3631,6438.6262,1636.8,38310.0001,90,decode
202,4755.78,6178.7838,1538.9,37519.0002,90,decode
203,4775.3905,6274.1825,1580.7,38760.9998,90,decode
204,4878.0272,6535.5057,1620.069,38919.0,90,decode
205,5193.6574,7924.0657,1684.2333,52250.0001,90,decode
206,4735.3834,6149.8694,1650.6667,35535.9998,90,decode
207,4766.7686,6126.3297,1642.1,35576.9999,90,decode
208,4700.8433,6116.8744,1563.4,35328.9999,90,decode
209,4787.8202,6243.149,1620.8333,35091.0001,90,decode
210,4713.7132,6010.9121,1629.0667,35754.0002,90,decode
211,4752.4594,6280.2925,1584.9333,36886.9998,90,decode
212,4731.6255,6191.1858,1594.4667,36569.0001,90,decode
213,4784.5988,6353.5704,1641.7667,36589.9999,90,decode
214,4788.0382,6364.8946,1646.0,36581.9999,90,decode
215,4779.4606,6251.744,1625.8621,36755.9999,90,decode
216,4776.824,6253.4761,1627.5,36937.0002,90,decode
217,4685.3059,5942.2659,1554.5333,36136.0,90,decode
218,4736.9106,6087.6135,1616.6667,34970.0001,90,decode
219,4727.2006,6178.1977,1607.4667,37253.9999,90,decode
220,4764.1001,6188.3617,1612.3,37820.0001,90,decode
221,4732.3578,6124.7409,1619.9667,36041.0,90,decode
222,4761.2183,6198.4521,1660.4,36756.0,90,decode
223,4721.7372,6134.1112,1573.8667,36528.9999,90,decode
224,4750.8194,6135.6792,1589.1333,37113.9998,90,decode
225,4762.295,6211.484,1616.3667,36396.0001,90,decode
226,4720.0997,6007.5388,1545.4333,36991.9997,90,decode
227,4717.0909,6103.2651,1603.7333,35918.0001,90,decode
228,4816.4783,6353.7002,1623.3667,37704.0,90,decode
229,4735.3646,6104.1811,1596.8333,35740.0,90,decode
230,4802.898,6316.9248,1582.6333,37634.9999,90,decode
231,4714.9925,6046.1968,1651.7667,36884.0002,90,decode
232,4821.7957,6391.9836,1612.2,35539.9998,90,decode
233,4726.6107,6058.8835,1607.5333,36635.9998,90,decode
234,4760.8761,6152.6822,1589.4333,34620.0,90,decode
235,4800.7124,6324.8339,1676.3333,36486.0001,90,decode
236,4724.1647,5990.0087,1666.5667,35029.0,90,decode
237,4794.3471,6327.8388,1637.1667,35795.0001,90,decode
238,4730.6187,6120.1357,1604.4333,38290.9999,90,decode
239,4769.1957,6275.041,1616.8333,36760.9999,90,decode
240,4755.5084,6059.2568,1681.1,33882.0,90,decode
241,4706.2125,6076.9551,1548.7,36612.0001,90,decode
242,4743.6882,6103.5221,1558.6333,34767.9999,90,decode
243,4743.9836,6272.2522,1583.2667,36534.0004,90,decode
