position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
137,1043.3119,395.0027,806.7826,2533.4615,301,decode
138,1041.827,391.3489,795.9592,2665.9231,301,decode
139,1049.991,417.2099,804.5983,2679.3846,301,decode
140,1039.0298,383.8281,801.1885,2589.4615,301,decode
141,1042.9811,404.3536,793.4747,2586.5385,301,decode
142,1069.7628,516.1879,777.2959,5755.7629,301,decode
143,1040.0467,394.5312,793.0431,2551.5384,301,decode
144,1037.0721,378.6948,796.779,2630.4615,301,decode
145,1044.1302,404.3733,801.5258,2619.9231,301,decode
146,1051.105,433.933,798.2044,4524.8779,301,decode
147,1050.8932,429.055,804.7478,4301.832,301,decode
148,1039.9072,398.5417,793.2149,2637.7692,300,decode
149,1042.2054,403.4706,798.4646,2595.0769,300,decode
150,1052.5344,448.9054,786.5785,5127.4559,300,decode
151,1038.9028,378.6835,802.9106,2441.0,300,decode
152,1039.2085,387.2932,802.9095,2587.6154,300,decode
153,1041.3574,397.1608,804.3644,2551.5385,300,decode
154,1048.9709,430.0371,798.7377,4351.0728,300,decode
155,1040.4476,394.8833,794.5545,2526.0769,300,decode
156,1041.9981,391.0442,809.0345,2579.0,300,decode
157,1034.9403,376.7159,797.5739,2502.6154,300,decode
158,1049.637,428.7228,794.1959,4364.7722,300,decode
159,1040.1411,385.4779,801.9322,2556.8462,300,decode
160,1031.5179,367.5923,806.181,2442.7857,300,decode
161,1034.823,372.6519,805.15,2464.0,300,decode
162,1048.7958,420.6235,794.0202,4301.832,300,decode
163,1038.4208,388.4807,803.1778,2604.4615,299,decode
164,1040.3415,378.8122,793.2149,2477.6154,299,decode
165,1042.2993,404.6733,786.4949,2676.7692,299,decode
166,1036.2799,376.2008,786.5785,2474.8462,299,decode
167,1042.415,398.6184,804.8627,2645.3077,299,decode
168,1039.284,379.978,797.0097,2471.1538,299,decode
169,1057.5797,445.4505,802.2056,4524.8779,299,decode
170,1041.6455,403.856,800.2556,2680.6154,299,decode
171,1039.2139,383.8833,793.3469,2532.4615,299,decode
172,1045.4822,417.1357,808.541,4351.0728,299,decode
173,1040.7757,394.846,806.7826,2636.9231,299,decode
174,1047.6053,419.9233,801.1885,4364.7722,299,decode
175,1041.7256,388.74,776.949,2569.5385,299,decode
176,1049.0079,425.1704,796.3939,4301.832,299,decode
177,1041.3929,396.8539,790.3918,2643.2308,298,decode
178,1039.1568,382.2191,786.9796,2501.6154,298,decode
179,1044.4421,397.3119,793.0431,2603.0,298,decode
180,1053.5606,449.861,793.2149,5127.4559,298,decode
181,1039.141,387.6087,795.9592,2581.9231,298,decode
182,1035.6029,372.6467,786.5785,2432.3077,298,decode
183,1037.781,388.9834,804.7478,2582.3846,298,decode
184,1034.4099,381.3501,793.4747,2530.3846,298,decode
185,1045.6749,405.0948,777.2959,2665.9231,298,decode
186,1058.6677,490.6043,808.561,5755.7629,298,decode
187,1043.2325,395.04,796.779,2589.4615,298,decode
188,1034.886,379.5575,794.5545,2502.0,298,decode
189,1042.3404,397.0992,798.2044,2579.1539,298,decode
190,1038.1067,379.0542,801.1391,2495.4615,298,decode
191,1075.1743,515.9005,802.2056,4364.7722,298,decode
192,1036.8277,383.0243,798.4646,2513.3077,297,decode
193,1056.6379,449.6957,797.5739,4524.8779,297,decode
194,1059.8186,540.5418,801.9322,7568.6786,297,decode
195,1045.5515,401.9802,803.6337,2637.7692,297,decode
196,1036.5222,378.5951,793.2149,2468.4615,297,decode
197,1040.957,395.9371,805.725,2598.4615,297,decode
198,1034.1386,372.1463,786.5785,2441.0,297,decode
199,1038.9328,391.1225,804.9741,2587.6154,297,decode
200,1037.0837,381.9759,802.9095,2475.2308,297,decode
201,1041.7503,392.9027,803.887,2607.2308,297,decode
202,1038.1928,380.2801,794.1959,2443.0714,297,decode
203,1039.9975,391.3214,803.85,2579.0,297,decode
204,1027.2435,354.5954,805.15,2404.3571,297,decode
205,1033.5315,367.0066,794.0202,2395.7143,297,decode
206,1043.2532,407.4507,803.6923,4301.832,297,decode
207,1050.2534,422.1279,793.6522,4364.7722,296,decode
208,1027.009,355.4453,786.4949,2431.8571,296,decode
209,1035.2885,371.0686,796.779,2431.7143,296,decode
210,1054.6816,465.9921,797.0097,5127.4559,296,decode
211,1036.7967,381.2098,798.2044,2460.6428,296,decode
212,1032.2934,370.7405,804.9337,2448.0,296,decode
213,1032.165,364.9939,793.2149,2499.8572,296,decode
214,1034.8463,368.3945,800.2556,2415.9286,296,decode
215,1033.4794,370.1451,786.5785,2440.1429,296,decode
216,1046.4456,420.5135,811.3659,4524.8779,296,decode
217,1039.1983,383.3995,802.9095,2459.9286,296,decode
218,1033.4593,370.2341,803.8362,2486.2143,296,decode
219,1032.203,368.9629,776.949,2434.4286,296,decode
220,1033.0091,370.7028,790.3918,2481.2143,296,decode
221,1044.7055,413.5498,798.4792,4301.832,296,decode
222,1035.5285,376.2733,786.9796,2460.2857,295,decode
223,1034.5143,377.0538,798.7377,2450.8571,295,decode
224,1043.6358,405.2414,804.3644,4364.7722,295,decode
225,1037.0744,376.6917,795.9592,2438.2857,295,decode
226,1031.1849,363.4448,808.1707,2514.3571,295,decode
227,1036.2056,375.8748,793.4747,2496.8571,295,decode
228,1046.2262,406.2631,803.6923,4351.0728,295,decode
229,1050.0701,462.0558,777.2959,5755.7629,295,decode
230,1028.9112,352.8339,794.5545,2444.3571,295,decode
231,1033.9887,371.8469,786.5785,2402.6428,295,decode
232,1034.6875,364.3983,801.5258,2479.5,295,decode
233,1038.1064,380.9635,798.2044,2477.2143,295,decode
234,1031.3036,359.7157,804.9337,2443.9286,295,decode
235,1038.7391,402.278,798.4646,4301.832,295,decode
236,1028.8529,358.335,798.6633,2383.2857,294,decode
237,1031.1601,356.9241,803.6337,2376.6429,294,decode
238,1032.2532,357.126,803.887,2393.0,294,decode
239,1044.7633,420.2003,809.3644,4524.8779,294,decode
240,1055.4062,464.7007,810.9694,5127.4559,294,decode
241,1034.8477,372.3843,803.85,2467.7143,294,decode
242,1024.0521,337.8156,804.8627,2295.0,294,decode
243,1029.2737,360.8303,797.0097,2405.2857,294,decode
244,1030.4064,357.1313,793.6522,2367.6429,294,decode
245,1030.4337,351.3069,793.2149,2348.2857,294,decode
246,1027.396,346.4418,804.5983,2329.6429,294,decode
247,1031.7897,370.047,786.5785,2427.5714,294,decode
248,1041.0841,400.6572,806.082,4351.0728,294,decode
249,1035.3925,368.1772,794.0202,2443.0714,294,decode
250,1029.4536,354.4876,803.6923,2409.5,294,decode
251,1042.6973,409.5515,802.2056,4301.832,294,decode
252,1023.0726,334.5611,786.4949,2270.4286,293,decode
253,1034.8768,378.39,804.0976,2527.0714,293,decode
254,1031.4704,354.4958,802.9106,2359.2857,293,decode
255,1026.0846,354.9003,799.6373,2379.5714,293,decode
256,1027.2642,353.5839,804.7967,2376.5714,293,decode
257,1065.6681,561.6558,798.7377,7568.6786,293,decode
258,1032.0638,365.734,793.3469,2426.4286,293,decode
259,1029.0047,364.5282,800.1478,2448.0,293,decode
260,1029.3381,353.4202,804.3644,2335.9286,293,decode
261,1029.0483,351.9805,793.2149,2367.9286,293,decode
262,1040.1863,405.7904,776.949,4524.8779,293,decode
263,1032.7292,365.7104,786.5785,2436.8571,293,decode
264,1031.2113,357.5771,790.3918,2403.7333,293,decode
265,1028.6189,351.6311,786.9796,2342.7143,293,decode
266,1041.1308,403.1738,798.4792,4301.832,293,decode
267,1040.8914,399.6616,797.5739,4351.0728,292,decode
268,1028.1847,358.0825,795.9592,2384.3571,292,decode
269,1031.0554,347.2955,796.779,2306.0,292,decode
270,1029.4227,366.4243,812.395,2450.8571,292,decode
271,1043.6878,432.4612,793.4747,5127.4559,292,decode
272,1028.72,361.8569,777.2959,2386.7143,292,decode
273,1056.2501,487.5698,794.5545,5755.7629,292,decode
274,1030.4175,359.9137,800.2556,2411.1429,292,decode
275,1030.6779,359.9077,803.887,2381.2143,292,decode
276,1027.1022,358.8125,801.5258,2396.6429,292,decode
277,1024.9701,342.8731,808.541,2296.4,292,decode
278,1030.5295,358.2614,793.2149,2391.7143,292,decode
279,1028.5198,350.0972,798.4646,2311.0,292,decode
280,1030.597,364.0329,786.5785,2415.7857,292,decode
281,1040.8709,403.4039,793.6522,4301.832,292,decode
282,1031.8995,363.9664,802.9095,2436.6429,291,decode
283,1028.9406,360.003,806.7826,2376.7333,291,decode
284,1024.8009,339.1724,806.082,2398.0,291,decode
285,1025.2376,336.3949,797.0097,2343.4667,291,decode
286,1047.9419,445.6519,804.1553,4524.8779,291,decode
287,1027.1147,340.1833,802.3866,2390.2857,291,decode
288,1032.7045,354.7974,802.9106,2351.7857,291,decode
289,1021.285,321.0932,793.0431,2350.7857,291,decode
290,1039.9944,402.1629,804.7967,4364.7722,291,decode
291,1021.1992,322.5962,796.779,2499.8572,291,decode
292,1024.5175,336.088,794.0202,2415.9286,291,decode
293,1023.8309,339.368,798.2044,2290.3333,291,decode
294,1029.6661,356.9876,793.2149,2448.0,291,decode
295,1021.891,329.0649,786.4949,2456.9286,291,decode
296,1036.8357,390.0948,786.5785,4301.832,291,decode
297,1026.333,331.853,800.1478,2434.4286,290,decode
298,1018.875,332.2325,799.6373,2481.2143,290,decode
299,1025.142,333.0898,809.0345,2343.1429,290,decode
300,1025.2469,342.8415,811.893,2371.0,290,decode
301,1024.2626,337.6533,806.55,2359.0,290,decode
302,1026.1358,349.0519,793.3469,2467.9286,290,decode
303,1040.7745,415.0707,811.5126,5127.4559,290,decode
304,1028.8539,350.3734,805.725,2514.3571,290,decode
305,1037.6302,394.2559,797.5739,4351.0728,290,decode
306,1023.2932,338.8972,776.949,2522.5714,290,decode
307,1031.7122,383.0134,805.5913,4364.7722,290,decode
308,1028.3328,352.7694,803.85,2444.3571,290,decode
309,1023.9399,338.0021,786.9796,2324.7143,290,decode
310,1038.1835,395.8162,798.4792,4524.8779,290,decode
311,1044.4699,412.1481,793.2149,4301.832,290,decode
312,1027.473,346.8363,795.9592,2443.9286,289,decode
313,1024.9633,331.4179,786.5785,2222.2667,289,decode
314,1023.2059,340.4883,793.4747,2355.4,289,decode
315,1020.3066,331.4612,798.2044,2273.6667,289,decode
316,1018.6468,326.4076,777.2959,2233.4667,289,decode
317,1025.4395,340.9026,806.4914,2302.9333,289,decode
318,1036.1771,425.2725,802.2056,5755.7629,289,decode
319,1048.1434,514.0391,793.6522,7568.6786,289,decode
320,1023.7906,332.7047,807.2966,2259.5333,289,decode
321,1019.9749,324.3535,801.5258,2196.7333,289,decode
322,1014.4838,316.9831,798.4646,2342.5625,289,decode
