round,step,time_s,step_energy_mj,num_active,num_prefill
0,170,10.339,38342.0001,26,0
0,171,10.3967,39542.9996,26,0
0,172,10.4495,36950.0002,26,0
0,173,10.4995,36992.0,26,0
0,174,10.5513,39433.0001,26,0
0,175,10.6058,37277.9999,26,0
0,176,10.6582,37491.0002,26,0
0,177,10.711,39423.9998,26,0
0,178,10.7649,38130.0,26,0
0,179,10.8152,37873.0,26,0
0,180,10.8661,37417.9999,26,0
0,181,10.9157,37612.0002,26,0
0,182,10.9664,37163.9998,26,0
0,183,11.0155,37750.9999,26,0
0,184,11.0668,38289.0004,26,0
0,185,11.1184,35934.0,26,0
0,186,11.1715,41333.0001,26,0
0,187,11.2262,40589.0,26,0
0,188,11.281,34849.0,26,0
0,189,11.3314,39190.0002,26,0
0,190,11.3833,35040.9998,26,0
0,191,11.4328,41096.9999,26,0
0,192,11.4871,37394.0002,26,0
0,193,11.5362,39156.0001,26,0
0,194,11.5889,35480.9997,26,0
0,195,11.6365,38674.0,26,0
0,196,11.689,35907.0001,26,0
0,197,11.7368,38188.9998,26,0
0,198,11.7882,36132.0001,26,0
0,199,11.8371,38778.9999,26,0
0,200,11.8888,38417.0002,26,0
0,201,11.9435,34081.0,26,0
0,202,11.9938,36555.9999,26,0
0,203,12.0432,39036.9998,0,1
0,204,12.1034,35832.0001,27,0
0,205,12.1547,37702.9999,27,0
0,206,12.2045,36250.0002,27,0
0,207,12.2555,37220.9998,27,0
0,208,12.3048,35214.0001,27,0
0,209,12.3548,40669.9998,27,0
0,210,12.409,36727.0,27,0
0,211,12.4585,38644.0001,27,0
0,212,12.5097,37147.9999,27,0
0,213,12.5594,39130.0001,27,0
0,214,12.6112,37883.0,27,0
0,215,12.6628,36817.9998,27,0
0,216,12.7164,39130.0001,27,0
0,217,12.77,38597.9998,27,0
0,218,12.8243,37081.9999,27,0
0,219,12.8763,37706.0001,27,0
0,220,12.9267,36520.0,27,0
0,221,12.9798,39266.0,27,0
0,222,13.032,36866.9999,27,0
0,223,13.0806,38442.0,27,0
0,224,13.1317,36571.0,27,0
0,225,13.1805,37630.0,27,0
0,226,13.2316,36197.0,27,0
0,227,13.2811,39033.9998,27,0
0,228,13.3324,37656.0,27,0
0,229,13.3837,40487.0001,27,0
0,230,13.4355,37906.0,27,0
0,231,13.4861,36102.0,27,0
0,232,13.5373,40060.9999,27,0
0,233,13.5914,39635.0001,27,0
0,234,13.6463,36534.9997,27,0
0,235,13.7016,38722.0001,27,0
0,236,13.7527,36769.0001,27,0
0,237,13.8013,37220.0,27,0
0,238,13.853,36800.0001,27,0
0,239,13.9017,37172.0001,27,0
0,240,13.9533,37469.0,27,0
0,241,14.0022,69783.9998,0,1
0,242,14.0655,40927.0002,28,0
0,243,14.1172,37629.0001,28,0
0,244,14.1692,35815.0002,28,0
0,245,14.2194,39528.9998,28,0
0,246,14.2745,38794.0001,28,0
0,247,14.3261,40098.0,28,0
0,248,14.3779,38126.0,28,0
0,249,14.4283,36493.0,28,0
0,250,14.4793,37781.0,28,0
0,251,14.5298,35854.9998,28,0
0,252,14.5797,37539.0002,28,0
0,253,14.6302,36594.9999,28,0
0,254,14.6802,37376.0002,28,0
0,255,14.7306,36148.9999,28,0
0,256,14.7803,37735.9999,28,0
0,257,14.8306,35619.0,28,0
0,258,14.8801,37899.0002,28,0
0,259,14.9307,35717.0,28,0
0,260,14.9809,37977.9998,28,0
0,261,15.0309,36370.9999,28,0
0,262,15.0806,38010.9999,28,0
0,263,15.1312,36666.9999,28,0
0,264,15.1821,38918.9999,28,0
0,265,15.2357,40726.0001,28,0
0,266,15.2893,39194.0,28,0
0,267,15.3386,38673.0,28,0
0,268,15.3896,39326.0001,28,0
0,269,15.4413,37640.0001,28,0
0,270,15.4923,36673.9998,28,0
0,271,15.5426,37391.0,28,0
0,272,15.5925,36998.0,28,0
0,273,15.6419,39433.0001,28,0
0,274,15.6964,38424.9996,28,0
0,275,15.7465,39869.0,28,0
0,276,15.8005,38968.0002,28,0
0,277,15.8514,35959.0,28,0
0,278,15.9026,37719.0,28,0
0,279,15.9537,35879.9999,28,0
0,280,16.0032,55630.0,0,1
0,281,16.0628,40597.9998,29,0
0,282,16.1177,38206.0001,29,0
0,283,16.1681,39403.0002,29,0
0,284,16.2218,38804.9997,29,0
0,285,16.2739,35665.0,29,0
0,286,16.3236,37503.0001,29,0
0,287,16.3746,36618.0001,29,0
0,288,16.4243,37480.9998,29,0
0,289,16.4747,36461.0,29,0
0,290,16.5247,36959.0001,29,0
0,291,16.5752,36471.0,29,0
0,292,16.6252,37669.9998,29,0
0,293,16.6752,35929.0,29,0
0,294,16.7248,39758.9999,29,0
0,295,16.7794,40361.0001,29,0
0,296,16.832,39631.0,29,0
0,297,16.8831,39441.0,29,0
0,298,16.9357,35744.0,29,0
0,299,16.9858,39730.9999,29,0
0,300,17.0399,38493.0001,29,0
0,301,17.0899,38252.9999,29,0
0,302,17.1415,39799.0001,29,0
0,303,17.1936,39356.9999,29,0
0,304,17.2443,39462.0001,29,0
0,305,17.2964,35571.9999,29,0
0,306,17.3463,40559.0001,29,0
0,307,17.4012,38311.0,29,0
0,308,17.4528,38971.9998,29,0
0,309,17.5044,39350.0001,29,0
0,310,17.5564,36473.0002,29,0
