position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
83,1101.5508,298.7366,647.57,1618.5217,180,decode
84,1108.7949,309.6689,677.134,1681.7826,180,decode
85,1103.2245,298.0806,674.65,1585.8333,180,decode
86,1099.7605,286.9022,661.59,1588.36,180,decode
87,1097.8584,287.62,661.0515,1542.2083,180,decode
88,1101.2328,288.4152,669.92,1568.24,180,decode
89,1101.4691,299.3756,671.21,1576.0833,180,decode
90,1094.6797,286.5167,656.93,1593.0417,180,decode
91,1119.3313,439.1977,660.6327,5687.1923,179,decode
92,1097.8423,282.7033,670.32,1528.0,179,decode
93,1098.6574,291.418,676.68,1562.96,179,decode
94,1094.8355,285.5882,658.73,1535.8333,179,decode
95,1099.7272,288.4989,672.14,1550.2,179,decode
96,1096.2332,287.4153,673.1134,1551.25,179,decode
97,1104.4397,296.1396,659.1753,1589.7308,179,decode
98,1103.8026,300.1751,679.04,1595.52,179,decode
99,1097.2691,292.4554,673.78,1568.68,179,decode
100,1094.0215,281.6488,664.19,1528.0,179,decode
101,1108.1093,296.9518,669.29,1554.9583,179,decode
102,1092.7657,288.3069,668.63,1580.6538,179,decode
103,1089.6113,282.4876,690.404,1540.2917,179,decode
104,1095.0257,285.5875,665.69,1560.36,179,decode
105,1095.5458,288.9264,667.04,1545.0833,179,decode
106,1096.2505,289.2071,663.0,1616.64,179,decode
107,1092.2714,281.7109,658.7653,1553.6667,179,decode
108,1087.1397,281.7772,647.57,1567.66,179,decode
109,1094.1054,289.5716,683.8,1554.9583,179,decode
110,1108.6017,317.0593,677.134,2772.6667,179,decode
111,1094.1601,284.9756,661.59,1571.5,179,decode
112,1088.8617,287.422,667.81,1569.25,179,decode
113,1089.0817,281.3403,661.0515,1618.8,179,decode
114,1085.9786,276.0789,671.21,1684.5417,179,decode
115,1087.1496,289.1483,656.93,1568.52,179,decode
116,1082.4884,276.4748,677.01,1483.89,179,decode
117,1087.8106,283.9488,660.6327,1578.3462,179,decode
118,1236.272,608.7296,671.0408,2772.6667,179,decode
119,1096.0203,297.6652,658.73,1571.5,179,decode
120,1128.4118,451.234,672.14,5687.1923,179,decode
121,1084.0071,273.3391,674.73,1500.625,179,decode
122,1105.107,313.917,669.77,1684.5417,179,decode
123,1098.3869,295.3104,659.1753,1568.52,178,decode
124,1081.0634,275.2319,673.78,1588.36,178,decode
125,1082.338,278.6804,663.09,1516.6,178,decode
126,1083.4701,273.6427,669.29,1568.24,178,decode
127,1087.06,281.8982,668.63,1531.76,178,decode
128,1086.0883,274.3461,693.596,1558.51,178,decode
129,1082.9402,275.7139,665.69,1548.28,178,decode
130,1092.5796,286.9812,667.04,1549.48,178,decode
131,1064.6344,256.5125,682.92,1562.96,178,decode
132,1092.3851,293.0239,663.0,1588.36,178,decode
133,1084.0042,283.19,647.57,1550.2,178,decode
134,1086.2187,291.146,682.54,1568.24,178,decode
135,1088.2636,281.4311,678.56,1589.7308,178,decode
136,1066.7742,259.2788,661.59,1595.52,178,decode
137,1089.7679,288.9452,667.81,1568.68,178,decode
138,1078.9821,273.5941,669.92,1507.3077,178,decode
139,1092.363,289.1181,661.0515,1562.96,178,decode
140,1082.3124,282.9217,656.93,1580.6538,178,decode
141,1084.5085,283.683,677.01,1550.2,178,decode
142,1089.4258,290.8363,670.32,1560.36,178,decode
143,1063.0642,259.8675,660.6327,1567.66,178,decode
144,1097.6542,295.7839,658.73,1616.64,178,decode
145,1091.5174,291.3376,672.14,1568.68,178,decode
146,1077.7119,273.0097,678.84,1562.32,178,decode
147,1079.5973,279.0256,669.77,1516.12,178,decode
148,1080.5158,276.8134,671.9,1567.8,178,decode
149,1089.4867,430.7491,659.1753,5687.1923,178,decode
150,1087.0301,286.6712,664.19,1609.43,178,decode
151,1067.3894,262.6263,664.67,1618.8,178,decode
152,1093.8741,296.5141,668.63,1616.64,178,decode
153,1071.9949,265.8025,684.36,1525.0385,178,decode
154,1086.9793,289.4427,665.69,1562.32,178,decode
155,1075.9485,271.9679,667.04,1578.3462,177,decode
156,1087.7101,291.391,680.52,1567.8,177,decode
157,1076.0927,278.1145,676.48,1534.89,177,decode
158,1083.1538,285.1754,647.57,1540.4,177,decode
159,1089.382,298.6967,658.7653,1618.8,177,decode
160,1076.2682,269.2346,678.56,1617.56,177,decode
161,1079.9808,284.032,661.59,1525.0385,177,decode
162,1067.7307,259.2507,667.81,1484.69,177,decode
163,1084.6111,294.2806,669.92,1578.3462,177,decode
164,1063.5255,258.8121,671.21,1516.3077,177,decode
165,1077.1714,273.4442,656.93,1490.08,177,decode
166,1076.1634,282.3011,674.19,1558.51,177,decode
167,1065.2272,262.3639,670.32,1502.35,177,decode
168,1066.8015,264.6431,676.68,1638.32,177,decode
169,1080.5784,282.765,658.73,1516.6538,177,decode
170,1067.1097,263.4345,671.0408,1482.18,177,decode
171,1070.1526,266.5152,676.42,1482.38,177,decode
172,1076.9319,281.8272,651.66,1516.3077,177,decode
173,1072.0771,273.4951,674.29,1589.7308,177,decode
174,1073.789,272.8145,673.1134,1561.1154,177,decode
175,1071.5923,271.0801,659.1753,1512.89,177,decode
176,1072.1494,267.7054,664.67,1549.85,177,decode
177,1068.4207,267.1963,674.03,1510.91,177,decode
178,1098.8611,438.4355,668.63,5687.1923,177,decode
179,1074.9734,272.6286,665.69,1567.66,177,decode
180,1065.0201,260.6671,667.04,1506.0,177,decode
181,1085.0885,296.0739,680.52,1589.7308,177,decode
182,1082.4057,287.4973,676.53,1561.1154,177,decode
183,1053.2278,251.4249,686.75,1494.26,177,decode
184,1071.4456,279.9244,647.57,1507.3077,177,decode
185,1056.1222,253.0272,658.7653,1513.64,177,decode
186,1081.7919,293.2691,661.59,1580.6538,177,decode
187,1068.0256,263.7846,667.81,1485.13,176,decode
188,1072.8166,279.7959,669.92,1506.0,176,decode
189,1057.4344,256.9156,671.21,1510.12,176,decode
190,1066.7793,275.5243,656.93,1500.2,176,decode
191,1058.7788,257.8985,661.0515,1485.6,176,decode
192,1071.4824,272.1094,670.32,1500.44,176,decode
193,1061.4004,255.202,674.85,1494.34,176,decode
194,1078.2087,282.8207,658.73,1491.5,176,decode
195,1069.9504,279.0281,660.6327,1534.89,176,decode
196,1048.661,249.1209,671.0408,1486.94,176,decode
197,1064.2043,263.0372,651.66,1480.24,176,decode
198,1060.1859,265.3242,669.77,1500.2,176,decode
199,1066.4647,262.4867,673.78,1482.62,176,decode
200,1054.8807,258.8869,664.19,1483.91,176,decode
201,1062.112,261.2317,659.1753,1488.2,176,decode
202,1050.6302,253.6927,674.03,1494.46,176,decode
203,1084.5755,294.0044,695.85,1534.89,176,decode
204,1061.0784,261.8749,668.63,1558.51,176,decode
205,1070.3927,269.9017,665.69,1498.13,176,decode
206,1059.1868,262.4769,667.04,1502.21,176,decode
207,1071.256,276.0394,670.2,1492.35,176,decode
208,1091.6199,437.7826,672.3,5687.1923,176,decode
209,1058.4712,260.4708,682.54,1492.54,176,decode
210,1070.0137,273.8104,647.57,1503.51,176,decode
211,1066.8574,273.9681,658.7653,1505.85,176,decode
212,1074.723,278.3444,667.81,1558.51,176,decode
213,1061.278,263.0279,669.92,1512.89,176,decode
214,1054.8284,256.4026,678.2,1500.4,176,decode
215,1072.3122,274.3191,671.21,1567.66,176,decode
216,1055.334,260.099,656.93,1494.34,176,decode
217,1063.5231,265.9056,670.32,1483.22,176,decode
218,1055.5238,259.5839,661.0515,1499.35,176,decode
219,1057.7737,261.5059,658.73,1491.11,175,decode
220,1052.5996,251.88,672.14,1528.35,175,decode
221,1072.2447,287.4989,660.6327,1512.89,175,decode
222,1054.8643,265.3819,651.66,1484.98,175,decode
223,1071.2937,281.1004,674.19,1499.5185,175,decode
224,1062.4212,266.8829,669.77,1496.96,175,decode
225,1053.8357,255.0838,664.19,1609.43,175,decode
226,1072.3909,280.9403,664.67,1618.4,175,decode
227,1070.5484,278.4348,673.08,1510.12,175,decode
228,1053.4887,256.5838,659.1753,1495.0,175,decode
229,1067.2464,272.6113,687.83,1545.91,175,decode
230,1052.7492,256.5723,668.63,1494.71,175,decode
231,1060.825,265.6982,665.69,1508.84,175,decode
232,1053.1431,260.6779,667.04,1491.14,175,decode
233,1061.3824,263.4267,672.3,1499.06,175,decode
234,1054.9365,261.7773,677.16,1506.67,175,decode
235,1066.1484,273.8983,668.94,1497.21,175,decode
236,1046.0599,256.2209,647.57,1500.5,175,decode
237,1073.3153,430.724,667.81,5687.1923,175,decode
238,1058.0105,267.189,658.7653,1488.9,175,decode
239,1060.4836,260.5626,678.35,1505.15,175,decode
240,1058.6098,269.1906,671.62,1505.0,175,decode
241,1051.9985,252.6464,663.09,1486.94,175,decode
242,1045.6298,248.6385,656.93,1499.49,175,decode
243,1049.1798,255.1213,673.54,1549.44,175,decode
244,1041.6857,246.751,658.73,1497.75,175,decode
245,1046.6481,252.18,661.0515,1486.35,175,decode
246,1040.401,250.1578,672.14,1494.95,175,decode
247,1047.5672,250.7514,651.66,1500.36,175,decode
248,1046.6653,244.973,660.6327,1496.45,175,decode
249,1049.472,258.3039,669.4021,1500.77,175,decode
250,1040.5466,246.9519,664.19,1502.13,175,decode
251,1048.559,255.2508,664.67,1591.8,175,decode
252,1042.4857,248.5643,674.03,1567.66,175,decode
253,1044.6593,254.6475,673.08,1499.84,175,decode
254,1041.4133,249.2444,673.1134,1501.57,175,decode
255,1047.7032,254.5174,659.1753,1485.01,175,decode
256,1043.251,248.0849,668.63,1499.31,175,decode
257,1053.335,263.6481,665.69,1484.14,175,decode
258,1061.5723,273.1849,667.04,1497.69,175,decode
259,1051.6344,263.2266,677.16,1509.12,175,decode
260,1051.2544,260.3875,668.94,1604.45,175,decode
261,1052.3063,264.9424,676.93,1548.21,175,decode
262,1044.7331,253.4174,647.57,1494.01,175,decode
263,1039.3578,250.532,667.81,1500.41,175,decode
264,1046.5839,255.2256,669.92,1618.4,175,decode
265,1043.1863,251.3688,658.7653,1510.12,175,decode
266,1053.3074,264.5628,663.09,1503.92,175,decode
267,1075.7872,436.4092,671.21,5687.1923,175,decode
268,1054.7563,262.3179,656.93,1624.15,175,decode
269,1043.79,254.4404,676.68,1499.57,175,decode
270,1032.7232,235.7776,658.73,1504.87,175,decode
271,1039.0132,247.0319,674.85,1501.36,175,decode
272,1030.6477,233.0745,651.66,1506.67,175,decode
273,1058.5538,276.9926,674.29,1510.12,175,decode
274,1039.4819,242.8845,676.94,1511.32,175,decode
275,1040.926,246.9571,660.6327,1496.28,175,decode
276,1037.392,250.206,664.19,1525.31,175,decode
277,1026.9018,236.7884,669.29,1502.23,175,decode
278,1033.3834,242.5355,674.03,1490.93,175,decode
279,1030.5484,234.985,673.08,1514.14,175,decode
280,1036.6526,241.6131,674.95,1501.68,175,decode
281,1029.6716,235.0755,673.1134,1504.47,175,decode
282,1030.1299,241.4933,659.1753,1511.76,175,decode
283,1029.0707,236.6694,665.69,1511.06,174,decode
284,1034.8199,245.3356,667.04,1514.52,174,decode
285,1028.2618,235.4806,668.94,1517.76,174,decode
286,1045.3976,257.0927,676.93,1505.85,174,decode
287,1042.7897,252.3152,674.73,1500.23,174,decode
288,1040.5834,257.673,647.57,1511.88,174,decode
289,1041.5596,253.4389,667.81,1567.66,174,decode
290,1023.6989,234.8591,669.92,1497.86,174,decode
291,1040.4639,253.5578,663.09,1507.53,174,decode
292,1034.7635,247.1317,658.7653,1512.02,174,decode
293,1035.5075,244.8745,663.0,1501.02,174,decode
294,1048.7494,260.4213,656.93,1507.91,174,decode
295,1036.9724,253.0487,675.43,1528.35,174,decode
296,1043.5394,252.8369,658.73,1516.82,174,decode
297,1050.459,423.9515,651.66,5687.1923,174,decode
298,1041.1135,257.2454,672.14,1504.95,174,decode
299,1059.8401,394.5341,677.53,5146.96,174,decode
300,1037.0787,249.5986,661.0515,1609.43,174,decode
301,1037.3384,251.0573,664.67,1511.85,174,decode
302,1032.1638,244.2547,660.6327,1618.4,174,decode
303,1042.443,256.9967,669.29,1512.09,174,decode
304,1038.7253,252.4166,669.4021,1545.91,174,decode
305,1046.5309,269.546,673.08,1506.64,174,decode
306,1035.8411,249.1839,680.52,1499.31,174,decode
307,1029.2302,240.1721,670.2,1523.97,174,decode
308,1043.3135,256.7946,672.3,1503.54,174,decode
309,1043.1859,259.5303,665.69,1516.8,174,decode
310,1034.5322,251.7557,659.1753,1529.36,174,decode
311,1032.679,244.3916,683.07,1529.45,174,decode
312,1032.6884,246.2672,674.73,1503.81,174,decode
313,1031.6135,246.2324,674.65,1502.87,174,decode
314,1034.4961,245.1838,661.59,1506.92,174,decode
315,1032.8092,253.4661,647.57,1507.29,173,decode
316,1033.2663,248.2973,663.09,1501.52,173,decode
317,1030.3882,243.1715,681.09,1533.42,173,decode
318,1029.1984,246.9576,671.62,1536.77,173,decode
319,1013.6922,231.6375,671.21,1496.25,173,decode
320,1033.1978,251.5259,656.93,1504.15,173,decode
321,1028.7646,241.385,676.42,1514.51,173,decode
322,1030.0649,246.5908,651.66,1529.07,173,decode
323,1031.1711,242.8697,674.29,1497.23,173,decode
324,1025.5228,244.6779,672.14,1505.85,173,decode
325,1027.5946,241.9406,677.53,1505.79,173,decode
326,1032.6452,251.5976,671.28,1529.54,173,decode
327,1060.6897,431.3216,661.0515,5687.1923,173,decode
328,1025.8027,238.9495,664.19,1503.85,173,decode
329,1018.6177,236.0751,669.29,1505.4,173,decode
330,1021.1095,234.3683,660.6327,1520.37,173,decode
331,1016.837,231.8089,669.4021,1504.52,173,decode
332,1028.2547,246.1441,670.2,1522.77,173,decode
333,1029.4759,248.6304,672.3,1528.35,173,decode
334,1031.3676,244.4076,677.16,1557.9,173,decode
335,1029.3693,241.4051,668.94,1508.77,173,decode
336,1014.9912,233.955,665.69,1548.21,173,decode
337,1030.4078,245.8203,659.1753,1510.4,173,decode
338,1024.6359,242.0196,673.9674,1609.43,173,decode
339,1035.3439,249.4926,671.9,1505.45,173,decode
340,1032.3384,249.1126,661.59,1618.4,173,decode
341,1016.6227,232.6988,663.09,1521.93,173,decode
342,1024.4644,242.0031,647.57,1623.87,173,decode
343,1022.289,244.8069,673.54,1513.79,173,decode
344,1024.0436,241.0589,671.62,1527.72,173,decode
345,1035.3341,252.6322,677.01,1502.08,173,decode
346,1016.6337,234.5224,670.32,1512.7,173,decode
347,1028.6262,256.4619,656.93,1506.86,173,decode
348,1050.8847,286.2358,651.66,1618.4,172,decode
349,1032.3731,254.1564,674.29,1507.12,172,decode
350,1034.7395,253.3257,672.14,1627.0,172,decode
351,1033.2492,255.4026,671.28,1506.08,172,decode
352,1030.1115,254.2857,676.07,1506.69,172,decode
353,1048.8971,274.31,664.67,1523.01,172,decode
354,1033.7907,254.2386,664.19,1528.99,172,decode
355,1037.1626,258.923,661.0515,1515.49,172,decode
356,1034.1227,262.847,669.77,1506.94,172,decode
357,1049.8117,431.9037,660.6327,5687.1923,172,decode
358,1028.533,250.2936,671.0408,1620.32,172,decode
359,1038.6829,261.1999,669.4021,1505.66,172,decode
360,1017.1112,243.5933,668.94,1515.48,172,decode
361,1028.7032,254.6411,676.53,1531.92,172,decode
362,1030.0041,250.3958,674.73,1508.84,172,decode
363,1023.5104,245.5981,665.69,1516.51,172,decode
364,1026.7276,251.1807,667.04,1567.66,172,decode
365,1008.674,232.6943,659.1753,1509.16,172,decode
366,1026.4376,253.3935,661.59,1542.43,172,decode
367,1033.7676,248.2089,667.81,1524.79,172,decode
368,1014.2233,235.9166,669.92,1505.19,172,decode
369,1024.8119,247.6005,647.57,1507.37,172,decode
370,1021.4209,237.6153,671.62,1525.5,172,decode
371,1016.1788,238.3259,677.01,1528.35,172,decode
372,1018.2988,244.0032,670.32,1514.96,172,decode
373,1022.3811,242.7312,671.21,1504.27,172,decode
374,1011.4341,240.3963,651.66,1548.21,172,decode
375,1014.4026,239.4553,658.7653,1518.76,172,decode
376,1014.8097,235.9105,671.28,1609.43,172,decode
377,1026.7352,248.6976,672.14,1536.63,172,decode
378,1019.554,243.5792,674.85,1502.47,172,decode
379,1030.4392,252.8139,664.67,1491.37,172,decode
380,1019.8023,244.9252,664.19,1545.91,172,decode
381,1011.6646,230.0849,669.29,1511.89,172,decode
382,1026.5026,250.0646,661.0515,1517.56,172,decode
383,1024.8226,248.2158,669.77,1511.65,172,decode
384,1028.7727,252.2173,672.3,1516.16,172,decode
385,1028.5067,257.7626,660.6327,1526.56,172,decode
386,1020.8705,240.9543,669.4021,1519.43,172,decode
387,1054.5342,432.207,674.73,5687.1923,172,decode
388,1021.4291,242.0235,674.65,1532.18,172,decode
389,1022.6124,246.0537,671.9,1521.18,172,decode
390,1022.1129,243.1481,665.69,1520.8,172,decode
391,1021.9712,245.5582,663.09,1525.0,172,decode
392,1016.8657,240.0445,659.1753,1532.09,172,decode
393,1015.548,239.6523,661.59,1511.58,172,decode
394,1010.3087,236.34,667.81,1508.0,172,decode
395,1018.1357,243.4269,669.92,1510.97,172,decode
396,1019.001,240.5403,682.59,1510.11,172,decode
397,1002.814,233.6749,647.57,1511.81,172,decode
398,1015.9964,242.491,672.71,1515.26,172,decode
399,1015.0554,246.0331,670.32,1522.73,172,decode
400,1006.8498,233.134,651.66,1513.83,172,decode
401,1018.6678,242.8852,656.93,1523.26,172,decode
402,1015.5918,245.9904,658.7653,1527.39,172,decode
403,1017.1064,245.6401,663.0,1516.59,172,decode
404,1012.8828,240.904,672.14,1522.29,172,decode
405,1003.7106,234.1164,664.67,1513.72,172,decode
406,1010.7547,239.5254,673.78,1510.89,172,decode
407,1021.4812,248.2282,664.19,1536.68,172,decode
408,1013.5293,246.9463,669.29,1523.81,172,decode
409,1014.6143,239.2542,670.2,1528.35,172,decode
410,1014.6325,236.5382,661.0515,1513.17,172,decode
411,1016.5855,243.7676,668.94,1516.82,172,decode
412,1013.0663,238.215,660.6327,1548.21,172,decode
413,1002.0567,228.6934,671.0408,1520.95,172,decode
414,1017.3257,245.0491,669.4021,1609.43,172,decode
415,1027.501,254.5698,678.35,1523.27,172,decode
416,1021.6673,247.3412,676.93,1530.89,172,decode
417,1018.6578,256.4325,663.09,1528.35,171,decode
418,1046.3956,431.263,665.69,5687.1923,171,decode
419,1012.0598,237.4563,667.04,1532.39,171,decode
420,1014.3607,241.2269,659.1753,1516.05,171,decode
421,1024.5112,251.788,667.81,1526.07,171,decode
422,1048.6479,286.671,669.92,1609.43,171,decode
423,1027.9233,255.3883,673.9674,1519.22,171,decode
424,1023.1303,248.7169,647.57,1560.96,171,decode
425,1016.9077,247.2757,676.42,1525.4,171,decode
426,1038.0702,277.3337,651.66,1545.91,171,decode
427,1026.1324,252.9141,674.29,1524.67,171,decode
428,1020.7351,250.2909,658.73,1530.17,171,decode
429,1027.6608,260.8633,656.93,1540.03,171,decode
430,1029.8652,262.7231,658.7653,1540.22,171,decode
431,1020.9115,250.6632,664.67,1549.07,171,decode
432,1025.5577,257.1626,677.54,1662.13,171,decode
433,1022.996,249.8723,673.78,1528.47,171,decode
434,1017.2826,250.3701,664.19,1533.12,171,decode
435,1035.0364,266.4388,669.29,1529.89,171,decode
436,1028.6554,257.2508,672.3,1531.45,171,decode
437,1019.7102,250.8771,661.0515,1524.97,171,decode
438,1022.697,250.9086,669.77,1527.23,171,decode
439,1022.0343,248.2849,674.73,1567.66,171,decode
440,1024.8541,256.4025,660.6327,1663.5,171,decode
441,1021.418,252.6285,669.4021,1524.74,171,decode
442,1012.8286,243.9339,683.07,1521.19,171,decode
443,1026.0986,258.8925,663.09,1530.79,171,decode
444,1032.3275,268.5545,681.09,1525.16,170,decode
445,1024.3883,261.3966,665.69,1527.9,170,decode
446,1019.3648,251.8454,667.04,1534.64,170,decode
447,1029.1332,263.6621,659.1753,1529.1,170,decode
448,1029.6844,261.9728,667.81,1636.68,170,decode
449,1053.4572,440.3323,669.92,5687.1923,170,decode
450,1013.637,246.9847,672.71,1548.21,170,decode
451,1022.372,253.7079,671.28,1533.17,170,decode
452,1031.0793,263.2294,647.57,1532.12,170,decode
453,1017.9231,249.0723,670.32,1530.0,170,decode
454,1015.9658,244.9212,675.11,1520.88,170,decode
455,1026.0048,265.0164,658.73,1520.01,170,decode
456,1013.5714,241.367,656.93,1536.51,170,decode
457,1024.1515,262.3496,658.7653,1531.98,170,decode
458,1039.43,274.8163,663.0,1548.21,170,decode
459,1012.8013,246.6001,672.14,1537.58,170,decode
460,1012.6547,244.5276,673.78,1538.02,170,decode
461,1026.2779,261.953,664.19,1508.25,170,decode
462,1038.9449,401.8307,669.29,5146.96,170,decode
463,1028.2245,258.0871,668.94,1522.16,170,decode
464,1023.5467,258.3924,674.65,1531.7,170,decode
465,1025.2656,259.1021,661.0515,1536.66,170,decode
466,1009.5755,243.9598,669.77,1536.97,170,decode
467,1021.3891,255.6219,660.6327,1520.24,170,decode
468,1023.5335,256.4507,671.0408,1521.05,170,decode
469,1010.3039,246.9541,663.09,1528.75,170,decode
470,1016.7766,252.6367,676.93,1540.32,170,decode
471,1022.9242,261.0121,673.54,1536.08,170,decode
472,1000.8789,238.508,686.23,1540.71,170,decode
473,1012.5122,249.1535,665.69,1530.58,170,decode
474,1009.1804,241.8098,667.04,1526.18,170,decode
475,1007.4776,239.3455,659.1753,1522.32,170,decode
476,1017.6128,261.1333,667.81,1527.88,170,decode
477,1020.6621,253.9663,669.92,1520.06,169,decode
478,1009.6453,246.511,676.42,1524.49,169,decode
479,1009.8953,247.3465,647.57,1539.29,169,decode
480,1038.2184,436.4986,674.29,5687.1923,169,decode
481,1004.4111,237.1099,670.32,1537.77,169,decode
482,1009.69,243.548,676.68,1540.31,169,decode
483,1011.3956,246.3774,658.73,1538.08,169,decode
484,1003.2749,238.9329,656.93,1536.32,169,decode
485,1004.7401,241.5379,658.7653,1541.59,169,decode
486,1009.3629,246.9998,663.0,1543.18,169,decode
487,1013.0156,247.2139,670.2,1539.07,169,decode
488,1012.4618,250.2771,672.3,1538.92,169,decode
489,1008.148,247.1846,664.19,1537.6,169,decode
490,1018.922,253.886,669.29,1539.28,169,decode
491,1024.5478,259.7732,674.03,1534.89,169,decode
492,1001.8722,237.1192,671.9,1531.42,169,decode
493,1007.7853,246.9116,661.0515,1531.88,169,decode
494,1016.3321,258.4179,681.79,1524.79,169,decode
495,999.581,235.2955,660.6327,1534.92,169,decode
496,998.3814,233.9973,671.0408,1530.34,169,decode
497,1007.235,243.9273,669.4021,1545.07,169,decode
498,1001.3556,236.1154,681.2525,1528.25,169,decode
499,1001.5509,235.3028,680.52,1526.3,169,decode
500,992.5048,229.6569,665.69,1538.59,169,decode
501,1010.7784,251.5721,667.04,1540.84,169,decode
502,992.5048,236.399,661.59,1541.6,169,decode
503,1002.4517,238.4357,659.1753,1538.29,169,decode
504,1010.4841,249.6196,669.92,1536.66,169,decode
505,992.2141,231.6511,676.42,1539.01,169,decode
506,992.6226,230.2066,651.66,1543.15,169,decode
507,1001.0433,238.4337,647.57,1542.11,169,decode
508,999.8193,235.524,670.32,1539.94,169,decode
509,985.6355,220.1197,676.68,1545.85,168,decode
510,1003.0305,243.4925,658.73,1528.4,168,decode
511,1025.6839,428.4812,656.93,5687.1923,168,decode
